## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/scratch/corey_workspace/BASE_106_TWO/SAM_Processing/Picard/Intermediates/Sorted/PI_087631-1_sorted.bam] OUTPUT=/panfs/roc/scratch/corey_workspace/BASE_106_TWO/SAM_Processing/Picard/Intermediates/Deduplicated/PI_087631-1_deduped.bam METRICS_FILE=/panfs/roc/scratch/corey_workspace/BASE_106_TWO/SAM_Processing/Picard/Statistics/Deduplicated_BAM_Stats/PI_087631-1_deduplicated.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true TMP_DIR=[baseLine106_two] VERBOSITY=WARNING    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Sep 12 16:24:57 CDT 2018

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
baseLine106_two_PI_087631-1	589249	75260798	350363	1095331	316376	4800735	8641	0.065633	565497543

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000107
2.0	1.87559
3.0	2.641976
4.0	3.312863
5.0	3.900148
6.0	4.414252
7.0	4.864291
8.0	5.258251
9.0	5.603119
10.0	5.905012
11.0	6.169285
12.0	6.400627
13.0	6.603141
14.0	6.78042
15.0	6.935607
16.0	7.071457
17.0	7.190378
18.0	7.29448
19.0	7.385609
20.0	7.465383
21.0	7.535216
22.0	7.596347
23.0	7.649861
24.0	7.696706
25.0	7.737713
26.0	7.773611
27.0	7.805035
28.0	7.832543
29.0	7.856624
30.0	7.877704
31.0	7.896157
32.0	7.91231
33.0	7.926451
34.0	7.93883
35.0	7.949666
36.0	7.959151
37.0	7.967455
38.0	7.974724
39.0	7.981087
40.0	7.986658
41.0	7.991534
42.0	7.995802
43.0	7.999539
44.0	8.00281
45.0	8.005673
46.0	8.00818
47.0	8.010374
48.0	8.012295
49.0	8.013976
50.0	8.015448
51.0	8.016737
52.0	8.017865
53.0	8.018852
54.0	8.019716
55.0	8.020473
56.0	8.021135
57.0	8.021715
58.0	8.022223
59.0	8.022667
60.0	8.023056
61.0	8.023396
62.0	8.023694
63.0	8.023955
64.0	8.024184
65.0	8.024384
66.0	8.024559
67.0	8.024712
68.0	8.024846
69.0	8.024963
70.0	8.025066
71.0	8.025156
72.0	8.025235
73.0	8.025304
74.0	8.025364
75.0	8.025417
76.0	8.025463
77.0	8.025504
78.0	8.025539
79.0	8.02557
80.0	8.025597
81.0	8.025621
82.0	8.025642
83.0	8.02566
84.0	8.025676
85.0	8.02569
86.0	8.025702
87.0	8.025713
88.0	8.025722
89.0	8.025731
90.0	8.025738
91.0	8.025744
92.0	8.02575
93.0	8.025754
94.0	8.025759
95.0	8.025762
96.0	8.025766
97.0	8.025768
98.0	8.025771
99.0	8.025773
100.0	8.025775

