## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Intermediates/Sorted/PI_647086_sorted.bam] OUTPUT=/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Intermediates/Deduplicated/PI_647086_deduped.bam METRICS_FILE=/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Statistics/Deduplicated_BAM_Stats/PI_647086_deduplicated.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true TMP_DIR=[baseLine106] VERBOSITY=WARNING    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Mon Sep 10 00:21:49 CDT 2018

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
baseLine106_PI_647086	470069	76282793	304107	955973	232658	2478270	11198	0.033908	1153436745

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000142
2.0	1.936279
3.0	2.812508
4.0	3.632661
5.0	4.400329
6.0	5.118868
7.0	5.791425
8.0	6.42094
9.0	7.01017
10.0	7.561691
11.0	8.077917
12.0	8.561107
13.0	9.013375
14.0	9.4367
15.0	9.832933
16.0	10.20381
17.0	10.550952
18.0	10.875878
19.0	11.180011
20.0	11.46468
21.0	11.731132
22.0	11.980532
23.0	12.213971
24.0	12.432471
25.0	12.636988
26.0	12.828417
27.0	13.007596
28.0	13.175307
29.0	13.332286
30.0	13.479219
31.0	13.616749
32.0	13.745477
33.0	13.865968
34.0	13.978747
35.0	14.08431
36.0	14.183116
37.0	14.2756
38.0	14.362164
39.0	14.44319
40.0	14.519029
41.0	14.590016
42.0	14.656459
43.0	14.718651
44.0	14.776862
45.0	14.831349
46.0	14.882348
47.0	14.930083
48.0	14.974764
49.0	15.016585
50.0	15.05573
51.0	15.09237
52.0	15.126665
53.0	15.158766
54.0	15.188812
55.0	15.216935
56.0	15.243258
57.0	15.267897
58.0	15.290959
59.0	15.312545
60.0	15.33275
61.0	15.351662
62.0	15.369364
63.0	15.385932
64.0	15.401441
65.0	15.415956
66.0	15.429543
67.0	15.442261
68.0	15.454164
69.0	15.465306
70.0	15.475735
71.0	15.485496
72.0	15.494633
73.0	15.503185
74.0	15.51119
75.0	15.518682
76.0	15.525695
77.0	15.532259
78.0	15.538403
79.0	15.544154
80.0	15.549537
81.0	15.554575
82.0	15.559291
83.0	15.563705
84.0	15.567837
85.0	15.571704
86.0	15.575324
87.0	15.578712
88.0	15.581883
89.0	15.584852
90.0	15.58763
91.0	15.59023
92.0	15.592665
93.0	15.594943
94.0	15.597075
95.0	15.599072
96.0	15.60094
97.0	15.602689
98.0	15.604326
99.0	15.605858
100.0	15.607292

