## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Intermediates/Sorted/PI_594512A_sorted.bam] OUTPUT=/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Intermediates/Deduplicated/PI_594512A_deduped.bam METRICS_FILE=/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Statistics/Deduplicated_BAM_Stats/PI_594512A_deduplicated.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true TMP_DIR=[baseLine106] VERBOSITY=WARNING    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Sep 09 17:09:46 CDT 2018

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
baseLine106_PI_594512A	491658	86256870	309753	924748	235137	4219762	16235	0.050141	855680779

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000179
2.0	1.90445
3.0	2.72201
4.0	3.461174
5.0	4.129458
6.0	4.733661
7.0	5.279926
8.0	5.773809
9.0	6.220334
10.0	6.624041
11.0	6.989036
12.0	7.319032
13.0	7.617384
14.0	7.887127
15.0	8.131004
16.0	8.351496
17.0	8.550845
18.0	8.731077
19.0	8.894028
20.0	9.041352
21.0	9.17455
22.0	9.294976
23.0	9.403853
24.0	9.502291
25.0	9.591289
26.0	9.671753
27.0	9.744501
28.0	9.810273
29.0	9.869739
30.0	9.923502
31.0	9.97211
32.0	10.016057
33.0	10.055789
34.0	10.091712
35.0	10.12419
36.0	10.153554
37.0	10.180102
38.0	10.204104
39.0	10.225805
40.0	10.245425
41.0	10.263163
42.0	10.279201
43.0	10.293701
44.0	10.30681
45.0	10.318662
46.0	10.329378
47.0	10.339066
48.0	10.347825
49.0	10.355744
50.0	10.362904
51.0	10.369378
52.0	10.37523
53.0	10.380521
54.0	10.385305
55.0	10.389631
56.0	10.393541
57.0	10.397077
58.0	10.400273
59.0	10.403163
60.0	10.405776
61.0	10.408138
62.0	10.410274
63.0	10.412205
64.0	10.413951
65.0	10.415529
66.0	10.416956
67.0	10.418246
68.0	10.419413
69.0	10.420468
70.0	10.421421
71.0	10.422283
72.0	10.423063
73.0	10.423767
74.0	10.424404
75.0	10.42498
76.0	10.425501
77.0	10.425972
78.0	10.426398
79.0	10.426783
80.0	10.427131
81.0	10.427445
82.0	10.42773
83.0	10.427987
84.0	10.428219
85.0	10.428429
86.0	10.428619
87.0	10.428791
88.0	10.428947
89.0	10.429087
90.0	10.429214
91.0	10.429329
92.0	10.429433
93.0	10.429526
94.0	10.429611
95.0	10.429688
96.0	10.429757
97.0	10.42982
98.0	10.429877
99.0	10.429928
100.0	10.429974

