## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/scratch/corey_workspace/BASE_106_TWO/SAM_Processing/Picard/Intermediates/Sorted/PI_088788_sorted.bam] OUTPUT=/panfs/roc/scratch/corey_workspace/BASE_106_TWO/SAM_Processing/Picard/Intermediates/Deduplicated/PI_088788_deduped.bam METRICS_FILE=/panfs/roc/scratch/corey_workspace/BASE_106_TWO/SAM_Processing/Picard/Statistics/Deduplicated_BAM_Stats/PI_088788_deduplicated.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true TMP_DIR=[baseLine106_two] VERBOSITY=WARNING    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Sep 12 16:47:43 CDT 2018

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
baseLine106_two_PI_088788	566888	65033441	292518	1091500	325640	1607987	7409	0.027111	1299127637

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000111
2.0	1.95139
3.0	2.85622
4.0	3.716871
5.0	4.535498
6.0	5.314155
7.0	6.054792
8.0	6.759265
9.0	7.429342
10.0	8.066701
11.0	8.672939
12.0	9.249576
13.0	9.798058
14.0	10.31976
15.0	10.815988
16.0	11.287987
17.0	11.73694
18.0	12.163971
19.0	12.570152
20.0	12.9565
21.0	13.323985
22.0	13.673525
23.0	14.005999
24.0	14.32224
25.0	14.623039
26.0	14.909151
27.0	15.181293
28.0	15.440147
29.0	15.686362
30.0	15.920555
31.0	16.143313
32.0	16.355195
33.0	16.556731
34.0	16.748427
35.0	16.930763
36.0	17.104195
37.0	17.26916
38.0	17.42607
39.0	17.575318
40.0	17.717279
41.0	17.852309
42.0	17.980745
43.0	18.102911
44.0	18.219111
45.0	18.329638
46.0	18.434768
47.0	18.534764
48.0	18.629879
49.0	18.720349
50.0	18.806401
51.0	18.888252
52.0	18.966107
53.0	19.04016
54.0	19.110597
55.0	19.177595
56.0	19.241322
57.0	19.301937
58.0	19.359593
59.0	19.414433
60.0	19.466596
61.0	19.516211
62.0	19.563404
63.0	19.608293
64.0	19.65099
65.0	19.691603
66.0	19.730232
67.0	19.766975
68.0	19.801924
69.0	19.835167
70.0	19.866786
71.0	19.896862
72.0	19.925469
73.0	19.952679
74.0	19.978561
75.0	20.003179
76.0	20.026595
77.0	20.048867
78.0	20.070053
79.0	20.090203
80.0	20.10937
81.0	20.127601
82.0	20.144942
83.0	20.161436
84.0	20.177125
85.0	20.192047
86.0	20.206241
87.0	20.219742
88.0	20.232584
89.0	20.244799
90.0	20.256417
91.0	20.267469
92.0	20.27798
93.0	20.287978
94.0	20.297488
95.0	20.306534
96.0	20.315138
97.0	20.323322
98.0	20.331106
99.0	20.338511
100.0	20.345553

