## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Intermediates/Sorted/PI_567690_sorted.bam] OUTPUT=/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Intermediates/Deduplicated/PI_567690_deduped.bam METRICS_FILE=/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Statistics/Deduplicated_BAM_Stats/PI_567690_deduplicated.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true TMP_DIR=[baseLine106] VERBOSITY=WARNING    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Sep 09 12:29:49 CDT 2018

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
baseLine106_PI_567690	564795	75922671	343303	1132911	327588	4280979	10029	0.058326	649093664

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000125
2.0	1.88985
3.0	2.681362
4.0	3.385503
5.0	4.011916
6.0	4.569183
7.0	5.064935
8.0	5.505964
9.0	5.898309
10.0	6.247345
11.0	6.557852
12.0	6.834084
13.0	7.079824
14.0	7.298438
15.0	7.49292
16.0	7.665934
17.0	7.819849
18.0	7.956775
19.0	8.078586
20.0	8.18695
21.0	8.283353
22.0	8.369115
23.0	8.445409
24.0	8.513282
25.0	8.573662
26.0	8.627378
27.0	8.675164
28.0	8.717675
29.0	8.755493
30.0	8.789137
31.0	8.819067
32.0	8.845694
33.0	8.869381
34.0	8.890453
35.0	8.909199
36.0	8.925876
37.0	8.940712
38.0	8.953911
39.0	8.965652
40.0	8.976097
41.0	8.98539
42.0	8.993656
43.0	9.001011
44.0	9.007553
45.0	9.013373
46.0	9.018551
47.0	9.023157
48.0	9.027254
49.0	9.0309
50.0	9.034143
51.0	9.037028
52.0	9.039594
53.0	9.041877
54.0	9.043909
55.0	9.045716
56.0	9.047323
57.0	9.048753
58.0	9.050025
59.0	9.051157
60.0	9.052164
61.0	9.05306
62.0	9.053857
63.0	9.054565
64.0	9.055196
65.0	9.055757
66.0	9.056256
67.0	9.0567
68.0	9.057095
69.0	9.057446
70.0	9.057759
71.0	9.058037
72.0	9.058285
73.0	9.058505
74.0	9.0587
75.0	9.058875
76.0	9.059029
77.0	9.059167
78.0	9.05929
79.0	9.059399
80.0	9.059496
81.0	9.059582
82.0	9.059659
83.0	9.059728
84.0	9.059788
85.0	9.059842
86.0	9.059891
87.0	9.059933
88.0	9.059971
89.0	9.060005
90.0	9.060035
91.0	9.060062
92.0	9.060086
93.0	9.060107
94.0	9.060126
95.0	9.060143
96.0	9.060158
97.0	9.060171
98.0	9.060183
99.0	9.060194
100.0	9.060203

