## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Intermediates/Sorted/PI_437169B_sorted.bam] OUTPUT=/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Intermediates/Deduplicated/PI_437169B_deduped.bam METRICS_FILE=/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Statistics/Deduplicated_BAM_Stats/PI_437169B_deduplicated.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true TMP_DIR=[baseLine106] VERBOSITY=WARNING    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Sep 08 02:28:24 CDT 2018

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
baseLine106_PI_437169B	491040	84135756	320471	1249180	264358	4553009	12852	0.055524	751040487

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000144
2.0	1.894295
3.0	2.693684
4.0	3.408356
5.0	4.047287
6.0	4.618506
7.0	5.129187
8.0	5.585747
9.0	5.993922
10.0	6.358839
11.0	6.685082
12.0	6.976751
13.0	7.237509
14.0	7.470632
15.0	7.679049
16.0	7.865378
17.0	8.031961
18.0	8.180889
19.0	8.314034
20.0	8.433068
21.0	8.539488
22.0	8.634629
23.0	8.719687
24.0	8.795731
25.0	8.863716
26.0	8.924496
27.0	8.978835
28.0	9.027415
29.0	9.070846
30.0	9.109675
31.0	9.144388
32.0	9.175423
33.0	9.203169
34.0	9.227974
35.0	9.25015
36.0	9.269976
37.0	9.287701
38.0	9.303548
39.0	9.317715
40.0	9.330381
41.0	9.341704
42.0	9.351828
43.0	9.360878
44.0	9.36897
45.0	9.376204
46.0	9.382671
47.0	9.388453
48.0	9.393622
49.0	9.398243
50.0	9.402375
51.0	9.406068
52.0	9.40937
53.0	9.412323
54.0	9.414962
55.0	9.417322
56.0	9.419431
57.0	9.421317
58.0	9.423003
59.0	9.424511
60.0	9.425859
61.0	9.427063
62.0	9.428141
63.0	9.429104
64.0	9.429965
65.0	9.430734
66.0	9.431422
67.0	9.432038
68.0	9.432588
69.0	9.433079
70.0	9.433519
71.0	9.433912
72.0	9.434263
73.0	9.434578
74.0	9.434858
75.0	9.435109
76.0	9.435334
77.0	9.435535
78.0	9.435714
79.0	9.435874
80.0	9.436018
81.0	9.436146
82.0	9.436261
83.0	9.436363
84.0	9.436455
85.0	9.436537
86.0	9.43661
87.0	9.436675
88.0	9.436734
89.0	9.436786
90.0	9.436833
91.0	9.436875
92.0	9.436912
93.0	9.436946
94.0	9.436975
95.0	9.437002
96.0	9.437026
97.0	9.437047
98.0	9.437066
99.0	9.437084
100.0	9.437099

