## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Intermediates/Sorted/PI_548667_sorted.bam] OUTPUT=/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Intermediates/Deduplicated/PI_548667_deduped.bam METRICS_FILE=/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Statistics/Deduplicated_BAM_Stats/PI_548667_deduplicated.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true TMP_DIR=[baseLine106] VERBOSITY=WARNING    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Sep 09 00:56:22 CDT 2018

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
baseLine106_PI_548667	665317	82349503	350002	1293049	410131	2393127	6757	0.031424	1393054078

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.00008
2.0	1.942754
3.0	2.831317
4.0	3.668876
5.0	4.458359
6.0	5.202524
7.0	5.903973
8.0	6.565159
9.0	7.188392
10.0	7.77585
11.0	8.329588
12.0	8.851541
13.0	9.343533
14.0	9.807284
15.0	10.244415
16.0	10.656455
17.0	11.044843
18.0	11.410937
19.0	11.756017
20.0	12.081289
21.0	12.387891
22.0	12.676893
23.0	12.949305
24.0	13.206082
25.0	13.448119
26.0	13.676262
27.0	13.89131
28.0	14.094014
29.0	14.285083
30.0	14.465184
31.0	14.634947
32.0	14.794966
33.0	14.945799
34.0	15.087974
35.0	15.221989
36.0	15.348311
37.0	15.467381
38.0	15.579617
39.0	15.685411
40.0	15.785132
41.0	15.879128
42.0	15.96773
43.0	16.051245
44.0	16.129967
45.0	16.20417
46.0	16.274113
47.0	16.340042
48.0	16.402186
49.0	16.460763
50.0	16.515978
51.0	16.568024
52.0	16.617082
53.0	16.663324
54.0	16.706911
55.0	16.747997
56.0	16.786724
57.0	16.823229
58.0	16.857637
59.0	16.890071
60.0	16.920643
61.0	16.949461
62.0	16.976624
63.0	17.002228
64.0	17.026362
65.0	17.049111
66.0	17.070554
67.0	17.090766
68.0	17.109818
69.0	17.127776
70.0	17.144704
71.0	17.16066
72.0	17.1757
73.0	17.189877
74.0	17.20324
75.0	17.215835
76.0	17.227708
77.0	17.2389
78.0	17.249449
79.0	17.259392
80.0	17.268765
81.0	17.2776
82.0	17.285927
83.0	17.293777
84.0	17.301176
85.0	17.30815
86.0	17.314724
87.0	17.32092
88.0	17.326761
89.0	17.332267
90.0	17.337457
91.0	17.342348
92.0	17.346959
93.0	17.351306
94.0	17.355402
95.0	17.359264
96.0	17.362904
97.0	17.366335
98.0	17.369569
99.0	17.372617
100.0	17.375491

