## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Intermediates/Sorted/PI_567343_sorted.bam] OUTPUT=/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Intermediates/Deduplicated/PI_567343_deduped.bam METRICS_FILE=/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Statistics/Deduplicated_BAM_Stats/PI_567343_deduplicated.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true TMP_DIR=[baseLine106] VERBOSITY=WARNING    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Sep 09 06:27:34 CDT 2018

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
baseLine106_PI_567343	470274	77451917	355952	957894	196901	2785885	14657	0.037128	1055956970

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000182
2.0	1.92963
3.0	2.793344
4.0	3.595975
5.0	4.341842
6.0	5.03496
7.0	5.679058
8.0	6.277605
9.0	6.833821
10.0	7.3507
11.0	7.831025
12.0	8.277379
13.0	8.692167
14.0	9.07762
15.0	9.435813
16.0	9.768673
17.0	10.077993
18.0	10.365437
19.0	10.632552
20.0	10.880777
21.0	11.111446
22.0	11.325802
23.0	11.524998
24.0	11.710107
25.0	11.882124
26.0	12.041976
27.0	12.190523
28.0	12.328564
29.0	12.456843
30.0	12.576049
31.0	12.686825
32.0	12.789767
33.0	12.885428
34.0	12.974324
35.0	13.056933
36.0	13.1337
37.0	13.205037
38.0	13.27133
39.0	13.332934
40.0	13.390181
41.0	13.44338
42.0	13.492816
43.0	13.538756
44.0	13.581448
45.0	13.621119
46.0	13.657986
47.0	13.692245
48.0	13.724081
49.0	13.753665
50.0	13.781158
51.0	13.806705
52.0	13.830447
53.0	13.852509
54.0	13.873011
55.0	13.892062
56.0	13.909767
57.0	13.926219
58.0	13.941508
59.0	13.955716
60.0	13.968919
61.0	13.981188
62.0	13.992589
63.0	14.003184
64.0	14.01303
65.0	14.022179
66.0	14.030682
67.0	14.038583
68.0	14.045925
69.0	14.052748
70.0	14.059088
71.0	14.06498
72.0	14.070456
73.0	14.075544
74.0	14.080272
75.0	14.084666
76.0	14.088749
77.0	14.092544
78.0	14.09607
79.0	14.099346
80.0	14.102391
81.0	14.105221
82.0	14.10785
83.0	14.110294
84.0	14.112565
85.0	14.114675
86.0	14.116636
87.0	14.118458
88.0	14.120151
89.0	14.121725
90.0	14.123187
91.0	14.124546
92.0	14.125809
93.0	14.126982
94.0	14.128072
95.0	14.129086
96.0	14.130027
97.0	14.130903
98.0	14.131716
99.0	14.132471
100.0	14.133174

