## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Intermediates/Sorted/PI_408105A_sorted.bam] OUTPUT=/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Intermediates/Deduplicated/PI_408105A_deduped.bam METRICS_FILE=/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Statistics/Deduplicated_BAM_Stats/PI_408105A_deduplicated.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true TMP_DIR=[baseLine106] VERBOSITY=WARNING    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Sep 07 20:00:33 CDT 2018

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
baseLine106_PI_408105A	468010	74696481	273503	872544	210402	3527314	8669	0.048478	767576437

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000111
2.0	1.907481
3.0	2.730712
4.0	3.477605
5.0	4.155238
6.0	4.770035
7.0	5.327823
8.0	5.833886
9.0	6.293023
10.0	6.709584
11.0	7.087518
12.0	7.430406
13.0	7.741498
14.0	8.023743
15.0	8.279815
16.0	8.512142
17.0	8.722925
18.0	8.914163
19.0	9.087667
20.0	9.245082
21.0	9.3879
22.0	9.517474
23.0	9.635034
24.0	9.741692
25.0	9.838459
26.0	9.926254
27.0	10.005907
28.0	10.078174
29.0	10.14374
30.0	10.203226
31.0	10.257196
32.0	10.306161
33.0	10.350585
34.0	10.390891
35.0	10.427458
36.0	10.460635
37.0	10.490735
38.0	10.518045
39.0	10.542821
40.0	10.565301
41.0	10.585695
42.0	10.604199
43.0	10.620987
44.0	10.636218
45.0	10.650036
46.0	10.662573
47.0	10.673948
48.0	10.684268
49.0	10.693631
50.0	10.702126
51.0	10.709833
52.0	10.716825
53.0	10.723169
54.0	10.728925
55.0	10.734147
56.0	10.738884
57.0	10.743183
58.0	10.747083
59.0	10.750621
60.0	10.753831
61.0	10.756743
62.0	10.759386
63.0	10.761783
64.0	10.763958
65.0	10.765931
66.0	10.767722
67.0	10.769346
68.0	10.77082
69.0	10.772157
70.0	10.77337
71.0	10.77447
72.0	10.775469
73.0	10.776375
74.0	10.777197
75.0	10.777942
76.0	10.778619
77.0	10.779233
78.0	10.77979
79.0	10.780295
80.0	10.780753
81.0	10.781169
82.0	10.781547
83.0	10.781889
84.0	10.7822
85.0	10.782481
86.0	10.782737
87.0	10.782969
88.0	10.783179
89.0	10.78337
90.0	10.783544
91.0	10.783701
92.0	10.783843
93.0	10.783973
94.0	10.78409
95.0	10.784197
96.0	10.784293
97.0	10.784381
98.0	10.78446
99.0	10.784533
100.0	10.784598

