## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Intermediates/Sorted/PI_658519_sorted.bam] OUTPUT=/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Intermediates/Deduplicated/PI_658519_deduped.bam METRICS_FILE=/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Statistics/Deduplicated_BAM_Stats/PI_658519_deduplicated.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true TMP_DIR=[baseLine106] VERBOSITY=WARNING    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Mon Sep 10 01:33:30 CDT 2018

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
baseLine106_PI_658519	516745	76096300	293107	1070025	289277	3264568	11423	0.04465	864193715

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000144
2.0	1.915986
3.0	2.754633
4.0	3.522591
5.0	4.225818
6.0	4.869771
7.0	5.459445
8.0	5.999417
9.0	6.493874
10.0	6.946654
11.0	7.36127
12.0	7.740938
13.0	8.088604
14.0	8.406966
15.0	8.698493
16.0	8.965448
17.0	9.209901
18.0	9.43375
19.0	9.63873
20.0	9.826433
21.0	9.998314
22.0	10.155708
23.0	10.299835
24.0	10.431814
25.0	10.552669
26.0	10.663336
27.0	10.764676
28.0	10.857474
29.0	10.94245
30.0	11.020263
31.0	11.091517
32.0	11.156766
33.0	11.216515
34.0	11.271227
35.0	11.321328
36.0	11.367206
37.0	11.409217
38.0	11.447687
39.0	11.482914
40.0	11.515172
41.0	11.544711
42.0	11.571761
43.0	11.59653
44.0	11.619211
45.0	11.639981
46.0	11.659
47.0	11.676416
48.0	11.692364
49.0	11.706968
50.0	11.72034
51.0	11.732586
52.0	11.743799
53.0	11.754068
54.0	11.76347
55.0	11.77208
56.0	11.779965
57.0	11.787185
58.0	11.793796
59.0	11.79985
60.0	11.805394
61.0	11.81047
62.0	11.815119
63.0	11.819376
64.0	11.823274
65.0	11.826843
66.0	11.830112
67.0	11.833105
68.0	11.835845
69.0	11.838355
70.0	11.840653
71.0	11.842758
72.0	11.844685
73.0	11.84645
74.0	11.848066
75.0	11.849545
76.0	11.8509
77.0	11.852141
78.0	11.853277
79.0	11.854318
80.0	11.85527
81.0	11.856143
82.0	11.856942
83.0	11.857673
84.0	11.858343
85.0	11.858957
86.0	11.859518
87.0	11.860033
88.0	11.860504
89.0	11.860935
90.0	11.86133
91.0	11.861692
92.0	11.862023
93.0	11.862326
94.0	11.862604
95.0	11.862858
96.0	11.863091
97.0	11.863304
98.0	11.863499
99.0	11.863678
100.0	11.863842

