## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Intermediates/Sorted/PI_437654_sorted.bam] OUTPUT=/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Intermediates/Deduplicated/PI_437654_deduped.bam METRICS_FILE=/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Statistics/Deduplicated_BAM_Stats/PI_437654_deduplicated.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true TMP_DIR=[baseLine106] VERBOSITY=WARNING    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Sep 08 04:31:40 CDT 2018

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
baseLine106_PI_437654	784164	96146700	471997	1791300	463269	2947841	10651	0.032935	1541084990

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000107
2.0	1.939726
3.0	2.822513
4.0	3.651908
5.0	4.431138
6.0	5.163239
7.0	5.85106
8.0	6.49728
9.0	7.104414
10.0	7.674828
11.0	8.210742
12.0	8.714242
13.0	9.187289
14.0	9.631725
15.0	10.04928
16.0	10.441581
17.0	10.810154
18.0	11.156435
19.0	11.481772
20.0	11.787432
21.0	12.074604
22.0	12.344408
23.0	12.597893
24.0	12.836047
25.0	13.059796
26.0	13.270013
27.0	13.467515
28.0	13.653072
29.0	13.827405
30.0	13.991195
31.0	14.145078
32.0	14.289654
33.0	14.425486
34.0	14.553102
35.0	14.672999
36.0	14.785645
37.0	14.891478
38.0	14.99091
39.0	15.084327
40.0	15.172095
41.0	15.254554
42.0	15.332026
43.0	15.404812
44.0	15.473196
45.0	15.537444
46.0	15.597806
47.0	15.654517
48.0	15.707798
49.0	15.757857
50.0	15.804888
51.0	15.849074
52.0	15.890588
53.0	15.929591
54.0	15.966234
55.0	16.000662
56.0	16.033007
57.0	16.063396
58.0	16.091947
59.0	16.118772
60.0	16.143973
61.0	16.167651
62.0	16.189896
63.0	16.210796
64.0	16.230432
65.0	16.24888
66.0	16.266213
67.0	16.282497
68.0	16.297796
69.0	16.31217
70.0	16.325674
71.0	16.338362
72.0	16.350282
73.0	16.361482
74.0	16.372004
75.0	16.381889
76.0	16.391177
77.0	16.399903
78.0	16.408101
79.0	16.415804
80.0	16.42304
81.0	16.429839
82.0	16.436226
83.0	16.442228
84.0	16.447866
85.0	16.453163
86.0	16.45814
87.0	16.462816
88.0	16.467209
89.0	16.471336
90.0	16.475214
91.0	16.478857
92.0	16.48228
93.0	16.485496
94.0	16.488517
95.0	16.491356
96.0	16.494023
97.0	16.496528
98.0	16.498882
99.0	16.501094
100.0	16.503172

