## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Intermediates/Sorted/PI_248515_sorted.bam] OUTPUT=/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Intermediates/Deduplicated/PI_248515_deduped.bam METRICS_FILE=/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Statistics/Deduplicated_BAM_Stats/PI_248515_deduplicated.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true TMP_DIR=[baseLine106] VERBOSITY=WARNING    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Sep 07 11:25:48 CDT 2018

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
baseLine106_PI_248515	573487	75824123	286202	1044477	261152	1886336	25283	0.0265	1518234680

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000325
2.0	1.951919
3.0	2.857155
4.0	3.718292
5.0	4.537478
6.0	5.316757
7.0	6.058073
8.0	6.763275
9.0	7.434123
10.0	8.07229
11.0	8.679368
12.0	9.256872
13.0	9.806243
14.0	10.32885
15.0	10.825998
16.0	11.298928
17.0	11.748818
18.0	12.176792
19.0	12.583916
20.0	12.971207
21.0	13.339632
22.0	13.690108
23.0	14.02351
24.0	14.34067
25.0	14.64238
26.0	14.929392
27.0	15.202422
28.0	15.462151
29.0	15.709227
30.0	15.944266
31.0	16.167856
32.0	16.380553
33.0	16.582888
34.0	16.775367
35.0	16.958469
36.0	17.132651
37.0	17.298347
38.0	17.455972
39.0	17.605917
40.0	17.748558
41.0	17.884251
42.0	18.013332
43.0	18.136126
44.0	18.252938
45.0	18.364059
46.0	18.469766
47.0	18.570324
48.0	18.665983
49.0	18.756983
50.0	18.843549
51.0	18.925898
52.0	19.004235
53.0	19.078756
54.0	19.149647
55.0	19.217084
56.0	19.281236
57.0	19.342263
58.0	19.400316
59.0	19.455542
60.0	19.508077
61.0	19.558053
62.0	19.605595
63.0	19.65082
64.0	19.693842
65.0	19.734769
66.0	19.773701
67.0	19.810737
68.0	19.845969
69.0	19.879484
70.0	19.911367
71.0	19.941696
72.0	19.970548
73.0	19.997995
74.0	20.024104
75.0	20.048941
76.0	20.072569
77.0	20.095045
78.0	20.116427
79.0	20.136767
80.0	20.156115
81.0	20.174522
82.0	20.192032
83.0	20.208688
84.0	20.224533
85.0	20.239607
86.0	20.253946
87.0	20.267586
88.0	20.280562
89.0	20.292906
90.0	20.304649
91.0	20.315819
92.0	20.326446
93.0	20.336554
94.0	20.34617
95.0	20.355318
96.0	20.36402
97.0	20.372298
98.0	20.380173
99.0	20.387664
100.0	20.394791

