## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/scratch/corey_workspace/BASE_106_TWO/SAM_Processing/Picard/Intermediates/Sorted/PI_086006_sorted.bam] OUTPUT=/panfs/roc/scratch/corey_workspace/BASE_106_TWO/SAM_Processing/Picard/Intermediates/Deduplicated/PI_086006_deduped.bam METRICS_FILE=/panfs/roc/scratch/corey_workspace/BASE_106_TWO/SAM_Processing/Picard/Statistics/Deduplicated_BAM_Stats/PI_086006_deduplicated.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true TMP_DIR=[baseLine106_two] VERBOSITY=WARNING    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Sep 12 15:52:48 CDT 2018

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
baseLine106_two_PI_086006	710032	75469036	415376	1301906	423342	3958474	8431	0.054998	695410659

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000106
2.0	1.897358
3.0	2.702333
4.0	3.424523
5.0	4.072441
6.0	4.653724
7.0	5.175227
8.0	5.643097
9.0	6.06285
10.0	6.439434
11.0	6.777289
12.0	7.080398
13.0	7.352334
14.0	7.596304
15.0	7.815183
16.0	8.011552
17.0	8.187725
18.0	8.345781
19.0	8.487581
20.0	8.614799
21.0	8.728933
22.0	8.831329
23.0	8.923194
24.0	9.005612
25.0	9.079553
26.0	9.14589
27.0	9.205405
28.0	9.258799
29.0	9.306702
30.0	9.349679
31.0	9.388236
32.0	9.422827
33.0	9.453861
34.0	9.481703
35.0	9.506682
36.0	9.529092
37.0	9.549197
38.0	9.567235
39.0	9.583417
40.0	9.597936
41.0	9.610961
42.0	9.622646
43.0	9.63313
44.0	9.642536
45.0	9.650974
46.0	9.658545
47.0	9.665337
48.0	9.67143
49.0	9.676897
50.0	9.681802
51.0	9.686202
52.0	9.690149
53.0	9.693691
54.0	9.696868
55.0	9.699719
56.0	9.702276
57.0	9.704571
58.0	9.706629
59.0	9.708476
60.0	9.710133
61.0	9.711619
62.0	9.712953
63.0	9.71415
64.0	9.715223
65.0	9.716186
66.0	9.71705
67.0	9.717825
68.0	9.71852
69.0	9.719144
70.0	9.719704
71.0	9.720206
72.0	9.720657
73.0	9.721061
74.0	9.721423
75.0	9.721749
76.0	9.722041
77.0	9.722302
78.0	9.722537
79.0	9.722748
80.0	9.722937
81.0	9.723107
82.0	9.723259
83.0	9.723396
84.0	9.723518
85.0	9.723628
86.0	9.723727
87.0	9.723815
88.0	9.723894
89.0	9.723966
90.0	9.724029
91.0	9.724087
92.0	9.724138
93.0	9.724184
94.0	9.724226
95.0	9.724263
96.0	9.724296
97.0	9.724326
98.0	9.724353
99.0	9.724377
100.0	9.724398

