## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/scratch/corey_workspace/BASE_106_TWO/SAM_Processing/Picard/Intermediates/Sorted/IA3023_sorted.bam] OUTPUT=/panfs/roc/scratch/corey_workspace/BASE_106_TWO/SAM_Processing/Picard/Intermediates/Deduplicated/IA3023_deduped.bam METRICS_FILE=/panfs/roc/scratch/corey_workspace/BASE_106_TWO/SAM_Processing/Picard/Statistics/Deduplicated_BAM_Stats/IA3023_deduplicated.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true TMP_DIR=[baseLine106_two] VERBOSITY=WARNING    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Sep 12 11:22:38 CDT 2018

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
baseLine106_two_IA3023	443154	75807840	306820	834428	255135	3921706	7587	0.053259	708477871

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000095
2.0	1.898705
3.0	2.706128
4.0	3.431618
5.0	4.083489
6.0	4.669211
7.0	5.195496
8.0	5.668377
9.0	6.093272
10.0	6.475051
11.0	6.818088
12.0	7.126316
13.0	7.403266
14.0	7.652113
15.0	7.875708
16.0	8.076614
17.0	8.257132
18.0	8.419333
19.0	8.565074
20.0	8.696026
21.0	8.81369
22.0	8.919413
23.0	9.014409
24.0	9.099764
25.0	9.176459
26.0	9.24537
27.0	9.307289
28.0	9.362925
29.0	9.412915
30.0	9.457832
31.0	9.498191
32.0	9.534455
33.0	9.567039
34.0	9.596316
35.0	9.622623
36.0	9.64626
37.0	9.667498
38.0	9.686581
39.0	9.703728
40.0	9.719135
41.0	9.732978
42.0	9.745417
43.0	9.756594
44.0	9.766636
45.0	9.775659
46.0	9.783767
47.0	9.791052
48.0	9.797597
49.0	9.803479
50.0	9.808763
51.0	9.813512
52.0	9.817778
53.0	9.821612
54.0	9.825056
55.0	9.828151
56.0	9.830932
57.0	9.833431
58.0	9.835676
59.0	9.837694
60.0	9.839506
61.0	9.841135
62.0	9.842599
63.0	9.843913
64.0	9.845095
65.0	9.846157
66.0	9.84711
67.0	9.847968
68.0	9.848738
69.0	9.84943
70.0	9.850051
71.0	9.85061
72.0	9.851112
73.0	9.851563
74.0	9.851968
75.0	9.852332
76.0	9.85266
77.0	9.852954
78.0	9.853218
79.0	9.853455
80.0	9.853668
81.0	9.85386
82.0	9.854032
83.0	9.854187
84.0	9.854326
85.0	9.854451
86.0	9.854563
87.0	9.854664
88.0	9.854754
89.0	9.854836
90.0	9.854909
91.0	9.854975
92.0	9.855034
93.0	9.855087
94.0	9.855135
95.0	9.855177
96.0	9.855216
97.0	9.85525
98.0	9.855282
99.0	9.855309
100.0	9.855335

