## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Intermediates/Sorted/PI_437863A_sorted.bam] OUTPUT=/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Intermediates/Deduplicated/PI_437863A_deduped.bam METRICS_FILE=/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Statistics/Deduplicated_BAM_Stats/PI_437863A_deduplicated.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true TMP_DIR=[baseLine106] VERBOSITY=WARNING    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Sep 08 07:51:36 CDT 2018

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
baseLine106_PI_437863A	552586	75754028	349985	1207854	323343	6206558	8481	0.083759	437227372

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000103
2.0	1.841108
3.0	2.548325
4.0	3.143037
5.0	3.643142
6.0	4.06369
7.0	4.417336
8.0	4.714724
9.0	4.964803
10.0	5.175099
11.0	5.351942
12.0	5.500651
13.0	5.625704
14.0	5.730864
15.0	5.819294
16.0	5.893657
17.0	5.956191
18.0	6.008776
19.0	6.052996
20.0	6.090181
21.0	6.121451
22.0	6.147747
23.0	6.169859
24.0	6.188454
25.0	6.20409
26.0	6.21724
27.0	6.228297
28.0	6.237595
29.0	6.245414
30.0	6.25199
31.0	6.257519
32.0	6.262169
33.0	6.266079
34.0	6.269367
35.0	6.272132
36.0	6.274457
37.0	6.276412
38.0	6.278056
39.0	6.279439
40.0	6.280601
41.0	6.281579
42.0	6.282401
43.0	6.283093
44.0	6.283674
45.0	6.284163
46.0	6.284574
47.0	6.28492
48.0	6.285211
49.0	6.285455
50.0	6.285661
51.0	6.285833
52.0	6.285979
53.0	6.286101
54.0	6.286204
55.0	6.28629
56.0	6.286363
57.0	6.286424
58.0	6.286476
59.0	6.286519
60.0	6.286555
61.0	6.286586
62.0	6.286611
63.0	6.286633
64.0	6.286651
65.0	6.286667
66.0	6.286679
67.0	6.28669
68.0	6.286699
69.0	6.286707
70.0	6.286713
71.0	6.286719
72.0	6.286723
73.0	6.286727
74.0	6.28673
75.0	6.286733
76.0	6.286735
77.0	6.286737
78.0	6.286739
79.0	6.28674
80.0	6.286741
81.0	6.286742
82.0	6.286743
83.0	6.286744
84.0	6.286744
85.0	6.286745
86.0	6.286745
87.0	6.286746
88.0	6.286746
89.0	6.286746
90.0	6.286746
91.0	6.286746
92.0	6.286747
93.0	6.286747
94.0	6.286747
95.0	6.286747
96.0	6.286747
97.0	6.286747
98.0	6.286747
99.0	6.286747
100.0	6.286747

