## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Intermediates/Sorted/PI_209332_sorted.bam] OUTPUT=/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Intermediates/Deduplicated/PI_209332_deduped.bam METRICS_FILE=/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Statistics/Deduplicated_BAM_Stats/PI_209332_deduplicated.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true TMP_DIR=[baseLine106] VERBOSITY=WARNING    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Sep 07 11:39:58 CDT 2018

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
baseLine106_PI_209332	641598	93325284	425356	1392572	376817	2199896	17428	0.025504	1963387115

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000182
2.0	1.953935
3.0	2.863415
4.0	3.730675
5.0	4.557676
6.0	5.346288
7.0	6.098291
8.0	6.815386
9.0	7.499193
10.0	8.151257
11.0	8.773051
12.0	9.365981
13.0	9.931387
14.0	10.470547
15.0	10.984678
16.0	11.474943
17.0	11.942449
18.0	12.388253
19.0	12.813363
20.0	13.218739
21.0	13.605297
22.0	13.97391
23.0	14.325413
24.0	14.660598
25.0	14.980223
26.0	15.285012
27.0	15.575652
28.0	15.8528
29.0	16.117082
30.0	16.369097
31.0	16.609413
32.0	16.838573
33.0	17.057095
34.0	17.265473
35.0	17.464179
36.0	17.65366
37.0	17.834345
38.0	18.006643
39.0	18.170942
40.0	18.327615
41.0	18.477015
42.0	18.619479
43.0	18.75533
44.0	18.884875
45.0	19.008407
46.0	19.126203
47.0	19.238532
48.0	19.345646
49.0	19.447788
50.0	19.545189
51.0	19.638068
52.0	19.726635
53.0	19.811091
54.0	19.891627
55.0	19.968424
56.0	20.041656
57.0	20.111489
58.0	20.17808
59.0	20.241579
60.0	20.302131
61.0	20.359872
62.0	20.414933
63.0	20.467438
64.0	20.517505
65.0	20.565249
66.0	20.610776
67.0	20.654189
68.0	20.695588
69.0	20.735064
70.0	20.772708
71.0	20.808605
72.0	20.842835
73.0	20.875476
74.0	20.906602
75.0	20.936283
76.0	20.964587
77.0	20.991576
78.0	21.017313
79.0	21.041855
80.0	21.065257
81.0	21.087573
82.0	21.108854
83.0	21.129146
84.0	21.148496
85.0	21.166949
86.0	21.184544
87.0	21.201323
88.0	21.217323
89.0	21.23258
90.0	21.247129
91.0	21.261003
92.0	21.274232
93.0	21.286848
94.0	21.298878
95.0	21.310349
96.0	21.321288
97.0	21.331719
98.0	21.341666
99.0	21.351151
100.0	21.360196

