## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Intermediates/Sorted/PI_548402A_sorted.bam] OUTPUT=/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Intermediates/Deduplicated/PI_548402A_deduped.bam METRICS_FILE=/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Statistics/Deduplicated_BAM_Stats/PI_548402A_deduplicated.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true TMP_DIR=[baseLine106] VERBOSITY=WARNING    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Sep 08 22:26:44 CDT 2018

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
baseLine106_PI_548402A	703967	97540907	428159	1386393	385447	2680027	12208	0.029346	1750041005

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000122
2.0	1.946025
3.0	2.84065
4.0	3.686776
5.0	4.487032
6.0	5.243904
7.0	5.959746
8.0	6.636781
9.0	7.277112
10.0	7.88273
11.0	8.455517
12.0	8.997252
13.0	9.509619
14.0	9.99421
15.0	10.45253
16.0	10.886004
17.0	11.295978
18.0	11.683728
19.0	12.050456
20.0	12.397304
21.0	12.725349
22.0	13.03561
23.0	13.329051
24.0	13.606584
25.0	13.869072
26.0	14.11733
27.0	14.352129
28.0	14.5742
29.0	14.784232
30.0	14.982878
31.0	15.170754
32.0	15.348446
33.0	15.516505
34.0	15.675453
35.0	15.825784
36.0	15.967966
37.0	16.102439
38.0	16.229623
39.0	16.349912
40.0	16.463679
41.0	16.57128
42.0	16.673047
43.0	16.769297
44.0	16.860329
45.0	16.946426
46.0	17.027856
47.0	17.104871
48.0	17.177712
49.0	17.246603
50.0	17.31176
51.0	17.373384
52.0	17.431668
53.0	17.486792
54.0	17.538928
55.0	17.588237
56.0	17.634873
57.0	17.678981
58.0	17.720698
59.0	17.760153
60.0	17.79747
61.0	17.832763
62.0	17.866143
63.0	17.897714
64.0	17.927573
65.0	17.955813
66.0	17.982522
67.0	18.007784
68.0	18.031676
69.0	18.054272
70.0	18.075644
71.0	18.095857
72.0	18.114975
73.0	18.133056
74.0	18.150156
75.0	18.16633
76.0	18.181627
77.0	18.196095
78.0	18.209778
79.0	18.222719
80.0	18.234959
81.0	18.246536
82.0	18.257485
83.0	18.26784
84.0	18.277634
85.0	18.286897
86.0	18.295658
87.0	18.303943
88.0	18.31178
89.0	18.319192
90.0	18.326202
91.0	18.332832
92.0	18.339103
93.0	18.345033
94.0	18.350642
95.0	18.355947
96.0	18.360965
97.0	18.36571
98.0	18.370198
99.0	18.374443
100.0	18.378458

