## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Intermediates/Sorted/PI_424088_sorted.bam] OUTPUT=/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Intermediates/Deduplicated/PI_424088_deduped.bam METRICS_FILE=/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Statistics/Deduplicated_BAM_Stats/PI_424088_deduplicated.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true TMP_DIR=[baseLine106] VERBOSITY=WARNING    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Sep 08 00:38:03 CDT 2018

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
baseLine106_PI_424088	478012	77208369	388286	1041488	155126	3238901	9038	0.042822	896682327

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000112
2.0	1.917713
3.0	2.759611
4.0	3.532051
5.0	4.240763
6.0	4.891005
7.0	5.487601
8.0	6.034977
9.0	6.537194
10.0	6.997977
11.0	7.420744
12.0	7.808633
13.0	8.16452
14.0	8.491046
15.0	8.790633
16.0	9.065503
17.0	9.317696
18.0	9.549083
19.0	9.76138
20.0	9.956163
21.0	10.134875
22.0	10.298843
23.0	10.449284
24.0	10.587313
25.0	10.713955
26.0	10.830148
27.0	10.936755
28.0	11.034567
29.0	11.124309
30.0	11.206648
31.0	11.282193
32.0	11.351506
33.0	11.4151
34.0	11.473448
35.0	11.526981
36.0	11.576099
37.0	11.621164
38.0	11.662511
39.0	11.700447
40.0	11.735253
41.0	11.767187
42.0	11.796487
43.0	11.82337
44.0	11.848035
45.0	11.870664
46.0	11.891427
47.0	11.910477
48.0	11.927955
49.0	11.943992
50.0	11.958705
51.0	11.972204
52.0	11.98459
53.0	11.995954
54.0	12.00638
55.0	12.015946
56.0	12.024723
57.0	12.032776
58.0	12.040164
59.0	12.046943
60.0	12.053163
61.0	12.058869
62.0	12.064105
63.0	12.068908
64.0	12.073316
65.0	12.07736
66.0	12.08107
67.0	12.084474
68.0	12.087597
69.0	12.090463
70.0	12.093092
71.0	12.095504
72.0	12.097717
73.0	12.099748
74.0	12.101611
75.0	12.10332
76.0	12.104889
77.0	12.106328
78.0	12.107648
79.0	12.108859
80.0	12.109971
81.0	12.11099
82.0	12.111926
83.0	12.112784
84.0	12.113572
85.0	12.114294
86.0	12.114957
87.0	12.115566
88.0	12.116124
89.0	12.116636
90.0	12.117106
91.0	12.117537
92.0	12.117932
93.0	12.118295
94.0	12.118628
95.0	12.118933
96.0	12.119214
97.0	12.119471
98.0	12.119707
99.0	12.119923
100.0	12.120122

