## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Intermediates/Sorted/PI_438258_sorted.bam] OUTPUT=/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Intermediates/Deduplicated/PI_438258_deduped.bam METRICS_FILE=/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Statistics/Deduplicated_BAM_Stats/PI_438258_deduplicated.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true TMP_DIR=[baseLine106] VERBOSITY=WARNING    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Sep 08 08:52:48 CDT 2018

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
baseLine106_PI_438258	473102	76227370	345381	852348	264103	4452485	9976	0.059957	628146882

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000123
2.0	1.885954
3.0	2.670553
4.0	3.365489
5.0	3.981009
6.0	4.526188
7.0	5.009065
8.0	5.436759
9.0	5.815577
10.0	6.151105
11.0	6.448288
12.0	6.71151
13.0	6.944652
14.0	7.15115
15.0	7.33405
16.0	7.496048
17.0	7.639534
18.0	7.766622
19.0	7.879187
20.0	7.978888
21.0	8.067195
22.0	8.145411
23.0	8.214688
24.0	8.276048
25.0	8.330397
26.0	8.378534
27.0	8.42117
28.0	8.458934
29.0	8.492383
30.0	8.522008
31.0	8.548249
32.0	8.57149
33.0	8.592076
34.0	8.610309
35.0	8.626458
36.0	8.640762
37.0	8.653431
38.0	8.664653
39.0	8.674592
40.0	8.683395
41.0	8.691192
42.0	8.698098
43.0	8.704215
44.0	8.709633
45.0	8.714432
46.0	8.718682
47.0	8.722447
48.0	8.725782
49.0	8.728735
50.0	8.731351
51.0	8.733668
52.0	8.73572
53.0	8.737537
54.0	8.739147
55.0	8.740573
56.0	8.741836
57.0	8.742955
58.0	8.743946
59.0	8.744823
60.0	8.745601
61.0	8.746289
62.0	8.746899
63.0	8.747439
64.0	8.747917
65.0	8.748341
66.0	8.748716
67.0	8.749049
68.0	8.749343
69.0	8.749604
70.0	8.749835
71.0	8.750039
72.0	8.750221
73.0	8.750381
74.0	8.750523
75.0	8.750649
76.0	8.750761
77.0	8.75086
78.0	8.750947
79.0	8.751024
80.0	8.751093
81.0	8.751154
82.0	8.751208
83.0	8.751255
84.0	8.751298
85.0	8.751335
86.0	8.751368
87.0	8.751398
88.0	8.751424
89.0	8.751447
90.0	8.751467
91.0	8.751485
92.0	8.751501
93.0	8.751515
94.0	8.751528
95.0	8.751539
96.0	8.751549
97.0	8.751557
98.0	8.751565
99.0	8.751572
100.0	8.751578

