## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Intermediates/Sorted/PI_467312_sorted.bam] OUTPUT=/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Intermediates/Deduplicated/PI_467312_deduped.bam METRICS_FILE=/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Statistics/Deduplicated_BAM_Stats/PI_467312_deduplicated.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true TMP_DIR=[baseLine106] VERBOSITY=WARNING    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Sep 08 11:16:36 CDT 2018

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
baseLine106_PI_467312	536976	75808917	369202	984634	252451	3164766	11736	0.043258	885617267

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000148
2.0	1.918246
3.0	2.761024
4.0	3.534661
5.0	4.24483
6.0	4.896738
7.0	5.495164
8.0	6.044496
9.0	6.548761
10.0	7.011658
11.0	7.436578
12.0	7.826639
13.0	8.1847
14.0	8.513386
15.0	8.815107
16.0	9.092075
17.0	9.346321
18.0	9.579709
19.0	9.79395
20.0	9.990615
21.0	10.171146
22.0	10.336866
23.0	10.488991
24.0	10.628635
25.0	10.756824
26.0	10.874496
27.0	10.982514
28.0	11.081671
29.0	11.172693
30.0	11.256248
31.0	11.332948
32.0	11.403355
33.0	11.467987
34.0	11.527316
35.0	11.581778
36.0	11.631771
37.0	11.677664
38.0	11.719791
39.0	11.758463
40.0	11.793962
41.0	11.826548
42.0	11.856461
43.0	11.88392
44.0	11.909127
45.0	11.932265
46.0	11.953506
47.0	11.973004
48.0	11.990902
49.0	12.007332
50.0	12.022413
51.0	12.036258
52.0	12.048967
53.0	12.060633
54.0	12.071342
55.0	12.081173
56.0	12.090197
57.0	12.098481
58.0	12.106085
59.0	12.113065
60.0	12.119473
61.0	12.125355
62.0	12.130755
63.0	12.135711
64.0	12.140261
65.0	12.144437
66.0	12.148271
67.0	12.151791
68.0	12.155022
69.0	12.157987
70.0	12.16071
71.0	12.163209
72.0	12.165503
73.0	12.167608
74.0	12.169541
75.0	12.171316
76.0	12.172945
77.0	12.17444
78.0	12.175813
79.0	12.177073
80.0	12.178229
81.0	12.179291
82.0	12.180266
83.0	12.18116
84.0	12.181982
85.0	12.182735
86.0	12.183427
87.0	12.184063
88.0	12.184646
89.0	12.185181
90.0	12.185673
91.0	12.186124
92.0	12.186538
93.0	12.186918
94.0	12.187267
95.0	12.187587
96.0	12.187881
97.0	12.188151
98.0	12.188399
99.0	12.188626
100.0	12.188835

