## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Intermediates/Sorted/PI_639740_sorted.bam] OUTPUT=/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Intermediates/Deduplicated/PI_639740_deduped.bam METRICS_FILE=/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Statistics/Deduplicated_BAM_Stats/PI_639740_deduplicated.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true TMP_DIR=[baseLine106] VERBOSITY=WARNING    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Sep 09 22:55:49 CDT 2018

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
baseLine106_PI_639740	770161	76602114	305059	1227883	442951	4471633	7915	0.06096	631363351

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000097
2.0	1.885927
3.0	2.670544
4.0	3.365514
5.0	3.981078
6.0	4.526311
7.0	5.009247
8.0	5.437004
9.0	5.815887
10.0	6.15148
11.0	6.448729
12.0	6.712016
13.0	6.945221
14.0	7.15178
15.0	7.334738
16.0	7.496792
17.0	7.640331
18.0	7.767469
19.0	7.880081
20.0	7.979826
21.0	8.068175
22.0	8.146429
23.0	8.215742
24.0	8.277136
25.0	8.331515
26.0	8.379681
27.0	8.422343
28.0	8.460131
29.0	8.493602
30.0	8.523248
31.0	8.549507
32.0	8.572766
33.0	8.593367
34.0	8.611615
35.0	8.627777
36.0	8.642093
37.0	8.654773
38.0	8.666005
39.0	8.675953
40.0	8.684764
41.0	8.692569
42.0	8.699482
43.0	8.705605
44.0	8.711028
45.0	8.715832
46.0	8.720087
47.0	8.723856
48.0	8.727194
49.0	8.730151
50.0	8.73277
51.0	8.73509
52.0	8.737144
53.0	8.738964
54.0	8.740576
55.0	8.742004
56.0	8.743269
57.0	8.744389
58.0	8.745381
59.0	8.74626
60.0	8.747038
61.0	8.747728
62.0	8.748339
63.0	8.748879
64.0	8.749359
65.0	8.749783
66.0	8.750159
67.0	8.750492
68.0	8.750787
69.0	8.751048
70.0	8.751279
71.0	8.751484
72.0	8.751666
73.0	8.751826
74.0	8.751969
75.0	8.752095
76.0	8.752207
77.0	8.752306
78.0	8.752393
79.0	8.752471
80.0	8.75254
81.0	8.752601
82.0	8.752655
83.0	8.752702
84.0	8.752745
85.0	8.752782
86.0	8.752815
87.0	8.752845
88.0	8.752871
89.0	8.752894
90.0	8.752914
91.0	8.752932
92.0	8.752948
93.0	8.752963
94.0	8.752975
95.0	8.752986
96.0	8.752996
97.0	8.753005
98.0	8.753013
99.0	8.75302
100.0	8.753026

