## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/scratch/corey_workspace/BASE_106_TWO/SAM_Processing/Picard/Intermediates/Sorted/Holladay_sorted.bam] OUTPUT=/panfs/roc/scratch/corey_workspace/BASE_106_TWO/SAM_Processing/Picard/Intermediates/Deduplicated/Holladay_deduped.bam METRICS_FILE=/panfs/roc/scratch/corey_workspace/BASE_106_TWO/SAM_Processing/Picard/Statistics/Deduplicated_BAM_Stats/Holladay_deduplicated.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true TMP_DIR=[baseLine106_two] VERBOSITY=WARNING    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Sep 12 11:12:45 CDT 2018

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
baseLine106_two_Holladay	451432	75403365	281598	900744	227028	2641014	7005	0.036422	1053798419

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.00009
2.0	1.931119
3.0	2.797858
4.0	3.604744
5.0	4.355912
6.0	5.055209
7.0	5.706217
8.0	6.31227
9.0	6.876473
10.0	7.401716
11.0	7.890688
12.0	8.345895
13.0	8.769668
14.0	9.164178
15.0	9.531446
16.0	9.873352
17.0	10.191648
18.0	10.487965
19.0	10.76382
20.0	11.020626
21.0	11.259699
22.0	11.482262
23.0	11.689457
24.0	11.882344
25.0	12.061912
26.0	12.22908
27.0	12.384704
28.0	12.529582
29.0	12.664455
30.0	12.790015
31.0	12.906904
32.0	13.015722
33.0	13.117026
34.0	13.211334
35.0	13.299129
36.0	13.380862
37.0	13.456952
38.0	13.527786
39.0	13.59373
40.0	13.65512
41.0	13.71227
42.0	13.765474
43.0	13.815005
44.0	13.861115
45.0	13.90404
46.0	13.944002
47.0	13.981204
48.0	14.015837
49.0	14.048079
50.0	14.078094
51.0	14.106037
52.0	14.13205
53.0	14.156267
54.0	14.178811
55.0	14.199799
56.0	14.219337
57.0	14.237526
58.0	14.254459
59.0	14.270223
60.0	14.284899
61.0	14.29856
62.0	14.311279
63.0	14.323119
64.0	14.334142
65.0	14.344403
66.0	14.353956
67.0	14.362849
68.0	14.371129
69.0	14.378836
70.0	14.386011
71.0	14.392691
72.0	14.398909
73.0	14.404698
74.0	14.410088
75.0	14.415105
76.0	14.419775
77.0	14.424124
78.0	14.428171
79.0	14.43194
80.0	14.435448
81.0	14.438714
82.0	14.441754
83.0	14.444585
84.0	14.44722
85.0	14.449673
86.0	14.451956
87.0	14.454082
88.0	14.456061
89.0	14.457904
90.0	14.459619
91.0	14.461216
92.0	14.462702
93.0	14.464086
94.0	14.465375
95.0	14.466574
96.0	14.46769
97.0	14.46873
98.0	14.469697
99.0	14.470598
100.0	14.471437

