## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Intermediates/Sorted/PI_548317_sorted.bam] OUTPUT=/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Intermediates/Deduplicated/PI_548317_deduped.bam METRICS_FILE=/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Statistics/Deduplicated_BAM_Stats/PI_548317_deduplicated.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true TMP_DIR=[baseLine106] VERBOSITY=WARNING    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Sep 08 21:09:06 CDT 2018

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
baseLine106_PI_548317	650565	85979515	373846	1241167	402512	19284464	15212	0.225778	161876453

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000134
2.0	1.588146
3.0	1.933857
4.0	2.137112
5.0	2.256612
6.0	2.32687
7.0	2.368177
8.0	2.392463
9.0	2.406741
10.0	2.415136
11.0	2.420071
12.0	2.422973
13.0	2.424679
14.0	2.425682
15.0	2.426272
16.0	2.426619
17.0	2.426823
18.0	2.426942
19.0	2.427013
20.0	2.427054
21.0	2.427079
22.0	2.427093
23.0	2.427101
24.0	2.427106
25.0	2.427109
26.0	2.427111
27.0	2.427112
28.0	2.427113
29.0	2.427113
30.0	2.427113
31.0	2.427113
32.0	2.427113
33.0	2.427113
34.0	2.427113
35.0	2.427113
36.0	2.427113
37.0	2.427113
38.0	2.427113
39.0	2.427113
40.0	2.427113
41.0	2.427113
42.0	2.427113
43.0	2.427113
44.0	2.427113
45.0	2.427113
46.0	2.427113
47.0	2.427113
48.0	2.427113
49.0	2.427113
50.0	2.427113
51.0	2.427113
52.0	2.427113
53.0	2.427113
54.0	2.427113
55.0	2.427113
56.0	2.427113
57.0	2.427113
58.0	2.427113
59.0	2.427113
60.0	2.427113
61.0	2.427113
62.0	2.427113
63.0	2.427113
64.0	2.427113
65.0	2.427113
66.0	2.427113
67.0	2.427113
68.0	2.427113
69.0	2.427113
70.0	2.427113
71.0	2.427113
72.0	2.427113
73.0	2.427113
74.0	2.427113
75.0	2.427113
76.0	2.427113
77.0	2.427113
78.0	2.427113
79.0	2.427113
80.0	2.427113
81.0	2.427113
82.0	2.427113
83.0	2.427113
84.0	2.427113
85.0	2.427113
86.0	2.427113
87.0	2.427113
88.0	2.427113
89.0	2.427113
90.0	2.427113
91.0	2.427113
92.0	2.427113
93.0	2.427113
94.0	2.427113
95.0	2.427113
96.0	2.427113
97.0	2.427113
98.0	2.427113
99.0	2.427113
100.0	2.427113

