## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Intermediates/Sorted/PI_475783B_sorted.bam] OUTPUT=/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Intermediates/Deduplicated/PI_475783B_deduped.bam METRICS_FILE=/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Statistics/Deduplicated_BAM_Stats/PI_475783B_deduplicated.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true TMP_DIR=[baseLine106] VERBOSITY=WARNING    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Sep 08 14:21:48 CDT 2018

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
baseLine106_PI_475783B	398171	75564757	236665	710151	185572	1948386	11982	0.026941	1448629932

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000154
2.0	1.949475
3.0	2.850546
4.0	3.705819
5.0	4.517623
6.0	5.288166
7.0	6.019545
8.0	6.713751
9.0	7.372674
10.0	7.998107
11.0	8.591751
12.0	9.155223
13.0	9.690057
14.0	10.197706
15.0	10.679554
16.0	11.136912
17.0	11.571025
18.0	11.983073
19.0	12.374178
20.0	12.745405
21.0	13.097765
22.0	13.432215
23.0	13.749667
24.0	14.050984
25.0	14.336986
26.0	14.608452
27.0	14.866121
28.0	15.110693
29.0	15.342835
30.0	15.563178
31.0	15.772322
32.0	15.970836
33.0	16.15926
34.0	16.338107
35.0	16.507865
36.0	16.668994
37.0	16.821934
38.0	16.967101
39.0	17.104889
40.0	17.235674
41.0	17.359812
42.0	17.477641
43.0	17.589481
44.0	17.695636
45.0	17.796396
46.0	17.892035
47.0	17.982813
48.0	18.068977
49.0	18.150761
50.0	18.228389
51.0	18.302072
52.0	18.372009
53.0	18.438392
54.0	18.501401
55.0	18.561207
56.0	18.617974
57.0	18.671855
58.0	18.722998
59.0	18.771542
60.0	18.817618
61.0	18.861353
62.0	18.902864
63.0	18.942266
64.0	18.979665
65.0	19.015163
66.0	19.048857
67.0	19.080839
68.0	19.111195
69.0	19.140008
70.0	19.167356
71.0	19.193315
72.0	19.217954
73.0	19.241341
74.0	19.26354
75.0	19.28461
76.0	19.304609
77.0	19.323592
78.0	19.34161
79.0	19.358712
80.0	19.374945
81.0	19.390353
82.0	19.404977
83.0	19.418859
84.0	19.432035
85.0	19.444541
86.0	19.456411
87.0	19.467679
88.0	19.478373
89.0	19.488524
90.0	19.498159
91.0	19.507305
92.0	19.515985
93.0	19.524224
94.0	19.532045
95.0	19.539468
96.0	19.546514
97.0	19.553202
98.0	19.559549
99.0	19.565575
100.0	19.571294

