## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Intermediates/Sorted/PI_567611_sorted.bam] OUTPUT=/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Intermediates/Deduplicated/PI_567611_deduped.bam METRICS_FILE=/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Statistics/Deduplicated_BAM_Stats/PI_567611_deduplicated.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true TMP_DIR=[baseLine106] VERBOSITY=WARNING    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Sep 09 11:13:35 CDT 2018

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
baseLine106_PI_567611	497616	75999628	343477	880054	267776	3977455	14649	0.05392	702933652

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000183
2.0	1.897868
3.0	2.703561
4.0	3.426688
5.0	4.07571
6.0	4.658221
7.0	5.181038
8.0	5.650277
9.0	6.07143
10.0	6.449424
11.0	6.788682
12.0	7.093173
13.0	7.36646
14.0	7.611742
15.0	7.831887
16.0	8.029473
17.0	8.20681
18.0	8.365974
19.0	8.508827
20.0	8.637041
21.0	8.752116
22.0	8.855398
23.0	8.948096
24.0	9.031295
25.0	9.105967
26.0	9.172987
27.0	9.233139
28.0	9.287127
29.0	9.335582
30.0	9.379072
31.0	9.418105
32.0	9.453138
33.0	9.48458
34.0	9.512801
35.0	9.53813
36.0	9.560862
37.0	9.581266
38.0	9.599578
39.0	9.616014
40.0	9.630765
41.0	9.644005
42.0	9.655888
43.0	9.666554
44.0	9.676126
45.0	9.684717
46.0	9.692428
47.0	9.699349
48.0	9.70556
49.0	9.711135
50.0	9.716139
51.0	9.72063
52.0	9.72466
53.0	9.728278
54.0	9.731525
55.0	9.734439
56.0	9.737055
57.0	9.739402
58.0	9.741509
59.0	9.7434
60.0	9.745097
61.0	9.746621
62.0	9.747988
63.0	9.749215
64.0	9.750316
65.0	9.751305
66.0	9.752192
67.0	9.752988
68.0	9.753703
69.0	9.754344
70.0	9.75492
71.0	9.755436
72.0	9.7559
73.0	9.756316
74.0	9.75669
75.0	9.757025
76.0	9.757326
77.0	9.757596
78.0	9.757839
79.0	9.758056
80.0	9.758252
81.0	9.758427
82.0	9.758584
83.0	9.758725
84.0	9.758852
85.0	9.758966
86.0	9.759068
87.0	9.759159
88.0	9.759242
89.0	9.759315
90.0	9.759382
91.0	9.759441
92.0	9.759494
93.0	9.759542
94.0	9.759585
95.0	9.759624
96.0	9.759658
97.0	9.75969
98.0	9.759717
99.0	9.759742
100.0	9.759765

