## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Intermediates/Sorted/PI_417015_sorted.bam] OUTPUT=/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Intermediates/Deduplicated/PI_417015_deduped.bam METRICS_FILE=/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Statistics/Deduplicated_BAM_Stats/PI_417015_deduplicated.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true TMP_DIR=[baseLine106] VERBOSITY=WARNING    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Sep 07 21:53:07 CDT 2018

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
baseLine106_PI_417015	605611	78065335	379102	1566991	372352	3979301	9886	0.053153	741204554

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.00012
2.0	1.900263
3.0	2.710422
4.0	3.439593
5.0	4.095872
6.0	4.686546
7.0	5.218173
8.0	5.696656
9.0	6.127306
10.0	6.514907
11.0	6.863761
12.0	7.177741
13.0	7.460334
14.0	7.714678
15.0	7.943596
16.0	8.14963
17.0	8.335068
18.0	8.501968
19.0	8.652184
20.0	8.787384
21.0	8.909068
22.0	9.018588
23.0	9.11716
24.0	9.205878
25.0	9.285727
26.0	9.357594
27.0	9.422277
28.0	9.480494
29.0	9.532891
30.0	9.580051
31.0	9.622495
32.0	9.660697
33.0	9.69508
34.0	9.726026
35.0	9.753879
36.0	9.778947
37.0	9.801509
38.0	9.821816
39.0	9.840092
40.0	9.856542
41.0	9.871347
42.0	9.884673
43.0	9.896666
44.0	9.90746
45.0	9.917175
46.0	9.92592
47.0	9.933789
48.0	9.940873
49.0	9.947248
50.0	9.952986
51.0	9.95815
52.0	9.962798
53.0	9.966981
54.0	9.970747
55.0	9.974135
56.0	9.977185
57.0	9.97993
58.0	9.982401
59.0	9.984625
60.0	9.986626
61.0	9.988428
62.0	9.990049
63.0	9.991508
64.0	9.992822
65.0	9.994004
66.0	9.995067
67.0	9.996025
68.0	9.996887
69.0	9.997663
70.0	9.998361
71.0	9.998989
72.0	9.999554
73.0	10.000063
74.0	10.000522
75.0	10.000934
76.0	10.001305
77.0	10.001639
78.0	10.00194
79.0	10.00221
80.0	10.002454
81.0	10.002673
82.0	10.00287
83.0	10.003048
84.0	10.003207
85.0	10.003351
86.0	10.003481
87.0	10.003597
88.0	10.003702
89.0	10.003796
90.0	10.003881
91.0	10.003958
92.0	10.004027
93.0	10.004089
94.0	10.004144
95.0	10.004194
96.0	10.00424
97.0	10.00428
98.0	10.004317
99.0	10.00435
100.0	10.004379

