## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Intermediates/Sorted/S10-11227_sorted.bam] OUTPUT=/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Intermediates/Deduplicated/S10-11227_deduped.bam METRICS_FILE=/panfs/roc/scratch/corey_workspace/BASE_106/SAM_Processing/Picard/Statistics/Deduplicated_BAM_Stats/S10-11227_deduplicated.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true TMP_DIR=[baseLine106] VERBOSITY=WARNING    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Mon Sep 10 03:11:20 CDT 2018

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
baseLine106_S10-11227	719260	99755900	363849	1595950	493917	2947595	29556	0.031909	1670707442

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000288
2.0	1.942597
3.0	2.83029
4.0	3.666531
5.0	4.454302
6.0	5.196413
7.0	5.89551
8.0	6.554087
9.0	7.174492
10.0	7.758938
11.0	8.309509
12.0	8.828167
13.0	9.316764
14.0	9.777041
15.0	10.21064
16.0	10.619107
17.0	11.003899
18.0	11.366388
19.0	11.707866
20.0	12.029552
21.0	12.332593
22.0	12.618069
23.0	12.886999
24.0	13.140341
25.0	13.378999
26.0	13.603824
27.0	13.815619
28.0	14.015137
29.0	14.203091
30.0	14.380151
31.0	14.546948
32.0	14.704078
33.0	14.8521
34.0	14.991542
35.0	15.122903
36.0	15.246649
37.0	15.363223
38.0	15.473041
39.0	15.576493
40.0	15.673949
41.0	15.765756
42.0	15.852242
43.0	15.933715
44.0	16.010466
45.0	16.082769
46.0	16.15088
47.0	16.215044
48.0	16.275489
49.0	16.33243
50.0	16.386071
51.0	16.436603
52.0	16.484206
53.0	16.52905
54.0	16.571294
55.0	16.611091
56.0	16.64858
57.0	16.683897
58.0	16.717166
59.0	16.748507
60.0	16.778032
61.0	16.805845
62.0	16.832047
63.0	16.856729
64.0	16.879981
65.0	16.901885
66.0	16.92252
67.0	16.941959
68.0	16.960271
69.0	16.977521
70.0	16.993772
71.0	17.009081
72.0	17.023502
73.0	17.037088
74.0	17.049886
75.0	17.061942
76.0	17.0733
77.0	17.083999
78.0	17.094078
79.0	17.103573
80.0	17.112518
81.0	17.120944
82.0	17.128882
83.0	17.136359
84.0	17.143404
85.0	17.15004
86.0	17.156291
87.0	17.16218
88.0	17.167728
89.0	17.172954
90.0	17.177877
91.0	17.182515
92.0	17.186884
93.0	17.191
94.0	17.194877
95.0	17.19853
96.0	17.20197
97.0	17.205212
98.0	17.208265
99.0	17.211142
100.0	17.213852

