## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/Context_Of_Mutations/FN30cat/SAM_Processing/Picard/Intermediates/Sorted/2012CM8F030P07__sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/Context_Of_Mutations/FN30cat/SAM_Processing/Picard/Intermediates/Deduplicated/2012CM8F030P07__deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/Context_Of_Mutations/FN30cat/SAM_Processing/Picard/Statistics/Deduplicated_BAM_Stats/2012CM8F030P07__deduplicated.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true TMP_DIR=[FN30CAT]    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Apr 13 18:09:13 CDT 2018

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
FN30CAT_2012CM8F030P07_	2148879	155719710	1060667	3721947	1088785	8837632	41412	0.059837	1325225255

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000251
2.0	1.88961
3.0	2.680372
4.0	3.383468
5.0	4.008616
6.0	4.564458
7.0	5.058678
8.0	5.498107
9.0	5.888819
10.0	6.236215
11.0	6.545098
12.0	6.819738
13.0	7.063929
14.0	7.281049
15.0	7.474099
16.0	7.645746
17.0	7.798363
18.0	7.934062
19.0	8.054716
20.0	8.161994
21.0	8.257378
22.0	8.342189
23.0	8.417596
24.0	8.484644
25.0	8.544259
26.0	8.597264
27.0	8.644394
28.0	8.686298
29.0	8.723557
30.0	8.756685
31.0	8.78614
32.0	8.81233
33.0	8.835616
34.0	8.856321
35.0	8.87473
36.0	8.891099
37.0	8.905653
38.0	8.918593
39.0	8.930099
40.0	8.940329
41.0	8.949425
42.0	8.957512
43.0	8.964703
44.0	8.971097
45.0	8.976782
46.0	8.981836
47.0	8.986331
48.0	8.990327
49.0	8.99388
50.0	8.997039
51.0	8.999848
52.0	9.002345
53.0	9.004566
54.0	9.00654
55.0	9.008296
56.0	9.009857
57.0	9.011245
58.0	9.012479
59.0	9.013576
60.0	9.014551
61.0	9.015419
62.0	9.01619
63.0	9.016876
64.0	9.017485
65.0	9.018028
66.0	9.01851
67.0	9.018938
68.0	9.019319
69.0	9.019658
70.0	9.019959
71.0	9.020227
72.0	9.020465
73.0	9.020677
74.0	9.020865
75.0	9.021033
76.0	9.021182
77.0	9.021314
78.0	9.021432
79.0	9.021536
80.0	9.021629
81.0	9.021712
82.0	9.021786
83.0	9.021851
84.0	9.021909
85.0	9.021961
86.0	9.022007
87.0	9.022048
88.0	9.022084
89.0	9.022116
90.0	9.022145
91.0	9.022171
92.0	9.022193
93.0	9.022213
94.0	9.022231
95.0	9.022247
96.0	9.022262
97.0	9.022274
98.0	9.022285
99.0	9.022295
100.0	9.022304

