## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/Context_Of_Mutations/FN30cat/SAM_Processing/Picard/Intermediates/Sorted/FN0172932.09.08.01.M5__sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/Context_Of_Mutations/FN30cat/SAM_Processing/Picard/Intermediates/Deduplicated/FN0172932.09.08.01.M5__deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/Context_Of_Mutations/FN30cat/SAM_Processing/Picard/Statistics/Deduplicated_BAM_Stats/FN0172932.09.08.01.M5__deduplicated.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true TMP_DIR=[FN30CAT]    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Apr 21 11:02:03 CDT 2018

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
FN30CAT_FN0172932.09.08.01.M5_	2007442	138646429	1052918	5312366	1002135	20757270	38746	0.152226	416189595

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000236
2.0	1.717079
3.0	2.230823
4.0	2.599011
5.0	2.862882
6.0	3.051991
7.0	3.187521
8.0	3.284652
9.0	3.354264
10.0	3.404152
11.0	3.439906
12.0	3.46553
13.0	3.483894
14.0	3.497055
15.0	3.506488
16.0	3.513248
17.0	3.518092
18.0	3.521564
19.0	3.524052
20.0	3.525836
21.0	3.527114
22.0	3.52803
23.0	3.528686
24.0	3.529157
25.0	3.529494
26.0	3.529735
27.0	3.529909
28.0	3.530033
29.0	3.530122
30.0	3.530185
31.0	3.530231
32.0	3.530264
33.0	3.530287
34.0	3.530304
35.0	3.530316
36.0	3.530325
37.0	3.530331
38.0	3.530335
39.0	3.530339
40.0	3.530341
41.0	3.530342
42.0	3.530344
43.0	3.530345
44.0	3.530345
45.0	3.530346
46.0	3.530346
47.0	3.530346
48.0	3.530346
49.0	3.530346
50.0	3.530346
51.0	3.530346
52.0	3.530347
53.0	3.530347
54.0	3.530347
55.0	3.530347
56.0	3.530347
57.0	3.530347
58.0	3.530347
59.0	3.530347
60.0	3.530347
61.0	3.530347
62.0	3.530347
63.0	3.530347
64.0	3.530347
65.0	3.530347
66.0	3.530347
67.0	3.530347
68.0	3.530347
69.0	3.530347
70.0	3.530347
71.0	3.530347
72.0	3.530347
73.0	3.530347
74.0	3.530347
75.0	3.530347
76.0	3.530347
77.0	3.530347
78.0	3.530347
79.0	3.530347
80.0	3.530347
81.0	3.530347
82.0	3.530347
83.0	3.530347
84.0	3.530347
85.0	3.530347
86.0	3.530347
87.0	3.530347
88.0	3.530347
89.0	3.530347
90.0	3.530347
91.0	3.530347
92.0	3.530347
93.0	3.530347
94.0	3.530347
95.0	3.530347
96.0	3.530347
97.0	3.530347
98.0	3.530347
99.0	3.530347
100.0	3.530347

