## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/Context_Of_Mutations/FN30cat/SAM_Processing/Picard/Intermediates/Sorted/2012CM8F030P09__sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/Context_Of_Mutations/FN30cat/SAM_Processing/Picard/Intermediates/Deduplicated/2012CM8F030P09__deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/Context_Of_Mutations/FN30cat/SAM_Processing/Picard/Statistics/Deduplicated_BAM_Stats/2012CM8F030P09__deduplicated.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true TMP_DIR=[FN30CAT]    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Apr 13 18:31:37 CDT 2018

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
FN30CAT_2012CM8F030P09_	2102239	149137134	1044509	3859613	1091085	7938961	38989	0.056492	1356832140

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000247
2.0	1.896379
3.0	2.699231
4.0	3.418515
5.0	4.062928
6.0	4.640264
7.0	5.157505
8.0	5.620906
9.0	6.036071
10.0	6.408022
11.0	6.741256
12.0	7.039804
13.0	7.307276
14.0	7.546907
15.0	7.761594
16.0	7.953934
17.0	8.126254
18.0	8.280637
19.0	8.41895
20.0	8.542866
21.0	8.653884
22.0	8.753346
23.0	8.842454
24.0	8.922288
25.0	8.993811
26.0	9.05789
27.0	9.115299
28.0	9.166732
29.0	9.212811
30.0	9.254094
31.0	9.291079
32.0	9.324215
33.0	9.353902
34.0	9.380499
35.0	9.404327
36.0	9.425675
37.0	9.444801
38.0	9.461936
39.0	9.477287
40.0	9.49104
41.0	9.503362
42.0	9.514402
43.0	9.524292
44.0	9.533153
45.0	9.541091
46.0	9.548203
47.0	9.554575
48.0	9.560283
49.0	9.565398
50.0	9.56998
51.0	9.574085
52.0	9.577763
53.0	9.581057
54.0	9.584009
55.0	9.586654
56.0	9.589024
57.0	9.591146
58.0	9.593048
59.0	9.594752
60.0	9.596278
61.0	9.597646
62.0	9.598871
63.0	9.599969
64.0	9.600952
65.0	9.601834
66.0	9.602623
67.0	9.60333
68.0	9.603964
69.0	9.604531
70.0	9.60504
71.0	9.605496
72.0	9.605904
73.0	9.606269
74.0	9.606597
75.0	9.606891
76.0	9.607154
77.0	9.607389
78.0	9.6076
79.0	9.607789
80.0	9.607959
81.0	9.608111
82.0	9.608247
83.0	9.608368
84.0	9.608478
85.0	9.608575
86.0	9.608663
87.0	9.608742
88.0	9.608812
89.0	9.608875
90.0	9.608931
91.0	9.608982
92.0	9.609027
93.0	9.609068
94.0	9.609104
95.0	9.609137
96.0	9.609166
97.0	9.609192
98.0	9.609215
99.0	9.609236
100.0	9.609255

