## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/Context_Of_Mutations/FN30cat/SAM_Processing/Picard/Intermediates/Sorted/FN0170712.06.41.01.M5__sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/Context_Of_Mutations/FN30cat/SAM_Processing/Picard/Intermediates/Deduplicated/FN0170712.06.41.01.M5__deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/Context_Of_Mutations/FN30cat/SAM_Processing/Picard/Statistics/Deduplicated_BAM_Stats/FN0170712.06.41.01.M5__deduplicated.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true TMP_DIR=[FN30CAT]    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Apr 21 12:34:38 CDT 2018

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
FN30CAT_FN0170712.06.41.01.M5_	1481254	159472858	1352275	4757366	903593	19281449	65832	0.123168	606918666

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000361
2.0	1.769567
3.0	2.36103
4.0	2.815823
5.0	3.165525
6.0	3.434422
7.0	3.641183
8.0	3.800168
9.0	3.922416
10.0	4.016416
11.0	4.088695
12.0	4.144272
13.0	4.187007
14.0	4.219867
15.0	4.245134
16.0	4.264563
17.0	4.279502
18.0	4.290989
19.0	4.299822
20.0	4.306614
21.0	4.311836
22.0	4.315852
23.0	4.31894
24.0	4.321314
25.0	4.323139
26.0	4.324543
27.0	4.325623
28.0	4.326453
29.0	4.327091
30.0	4.327581
31.0	4.327959
32.0	4.328249
33.0	4.328472
34.0	4.328644
35.0	4.328775
36.0	4.328877
37.0	4.328955
38.0	4.329015
39.0	4.329061
40.0	4.329096
41.0	4.329124
42.0	4.329145
43.0	4.329161
44.0	4.329173
45.0	4.329183
46.0	4.32919
47.0	4.329196
48.0	4.3292
49.0	4.329203
50.0	4.329206
51.0	4.329208
52.0	4.329209
53.0	4.329211
54.0	4.329211
55.0	4.329212
56.0	4.329213
57.0	4.329213
58.0	4.329213
59.0	4.329214
60.0	4.329214
61.0	4.329214
62.0	4.329214
63.0	4.329214
64.0	4.329214
65.0	4.329214
66.0	4.329214
67.0	4.329214
68.0	4.329214
69.0	4.329214
70.0	4.329214
71.0	4.329214
72.0	4.329214
73.0	4.329214
74.0	4.329214
75.0	4.329214
76.0	4.329214
77.0	4.329214
78.0	4.329214
79.0	4.329214
80.0	4.329214
81.0	4.329214
82.0	4.329214
83.0	4.329214
84.0	4.329214
85.0	4.329214
86.0	4.329214
87.0	4.329214
88.0	4.329214
89.0	4.329214
90.0	4.329214
91.0	4.329214
92.0	4.329214
93.0	4.329214
94.0	4.329214
95.0	4.329214
96.0	4.329214
97.0	4.329214
98.0	4.329214
99.0	4.329214
100.0	4.329214

