## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/Context_Of_Mutations/FN30cat/SAM_Processing/Picard/Intermediates/Sorted/2012CM8F030P02__sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/Context_Of_Mutations/FN30cat/SAM_Processing/Picard/Intermediates/Deduplicated/2012CM8F030P02__deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/Context_Of_Mutations/FN30cat/SAM_Processing/Picard/Statistics/Deduplicated_BAM_Stats/2012CM8F030P02__deduplicated.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true TMP_DIR=[FN30CAT]    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Apr 13 16:30:11 CDT 2018

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
FN30CAT_2012CM8F030P02_	2058281	145621186	1063651	3579631	1126473	8181461	38341	0.05963	1252372322

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000248
2.0	1.890699
3.0	2.683404
4.0	3.389093
5.0	4.017318
6.0	4.576582
7.0	5.074456
8.0	5.517677
9.0	5.912246
10.0	6.263502
11.0	6.576201
12.0	6.854575
13.0	7.102392
14.0	7.323005
15.0	7.519402
16.0	7.69424
17.0	7.849885
18.0	7.988446
19.0	8.111796
20.0	8.221607
21.0	8.319363
22.0	8.406389
23.0	8.483861
24.0	8.55283
25.0	8.614228
26.0	8.668886
27.0	8.717544
28.0	8.760861
29.0	8.799423
30.0	8.833752
31.0	8.864313
32.0	8.891519
33.0	8.915738
34.0	8.937299
35.0	8.956494
36.0	8.973581
37.0	8.988792
38.0	9.002334
39.0	9.014389
40.0	9.025121
41.0	9.034675
42.0	9.043181
43.0	9.050752
44.0	9.057493
45.0	9.063493
46.0	9.068835
47.0	9.07359
48.0	9.077824
49.0	9.081593
50.0	9.084948
51.0	9.087934
52.0	9.090593
53.0	9.09296
54.0	9.095068
55.0	9.096943
56.0	9.098613
57.0	9.1001
58.0	9.101424
59.0	9.102602
60.0	9.103651
61.0	9.104584
62.0	9.105416
63.0	9.106156
64.0	9.106814
65.0	9.107401
66.0	9.107923
67.0	9.108388
68.0	9.108801
69.0	9.10917
70.0	9.109498
71.0	9.109789
72.0	9.110049
73.0	9.110281
74.0	9.110487
75.0	9.11067
76.0	9.110833
77.0	9.110978
78.0	9.111108
79.0	9.111223
80.0	9.111325
81.0	9.111417
82.0	9.111498
83.0	9.11157
84.0	9.111635
85.0	9.111692
86.0	9.111743
87.0	9.111788
88.0	9.111829
89.0	9.111865
90.0	9.111897
91.0	9.111925
92.0	9.111951
93.0	9.111973
94.0	9.111994
95.0	9.112011
96.0	9.112027
97.0	9.112042
98.0	9.112054
99.0	9.112066
100.0	9.112076

