## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/Context_Of_Mutations/FN30cat/SAM_Processing/Picard/Intermediates/Sorted/6R40C84Dar41dMNB12__sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/Context_Of_Mutations/FN30cat/SAM_Processing/Picard/Intermediates/Deduplicated/6R40C84Dar41dMNB12__deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/Context_Of_Mutations/FN30cat/SAM_Processing/Picard/Statistics/Deduplicated_BAM_Stats/6R40C84Dar41dMNB12__deduplicated.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true TMP_DIR=[FN30CAT]    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Apr 13 15:47:13 CDT 2018

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
FN30CAT_6R40C84Dar41dMNB12_	900984	86764539	1540280	3404806	528610	6955296	5048	0.082779	512183135

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000053
2.0	1.844268
3.0	2.556929
4.0	3.158537
5.0	3.666395
6.0	4.095114
7.0	4.457026
8.0	4.762541
9.0	5.020447
10.0	5.238164
11.0	5.421955
12.0	5.577105
13.0	5.708078
14.0	5.818641
15.0	5.911976
16.0	5.990766
17.0	6.057278
18.0	6.113426
19.0	6.160824
20.0	6.200836
21.0	6.234613
22.0	6.263127
23.0	6.287197
24.0	6.307516
25.0	6.324669
26.0	6.33915
27.0	6.351373
28.0	6.361692
29.0	6.370403
30.0	6.377756
31.0	6.383964
32.0	6.389204
33.0	6.393628
34.0	6.397362
35.0	6.400514
36.0	6.403176
37.0	6.405422
38.0	6.407318
39.0	6.408919
40.0	6.410271
41.0	6.411412
42.0	6.412375
43.0	6.413188
44.0	6.413874
45.0	6.414453
46.0	6.414942
47.0	6.415355
48.0	6.415704
49.0	6.415998
50.0	6.416246
51.0	6.416456
52.0	6.416633
53.0	6.416782
54.0	6.416908
55.0	6.417015
56.0	6.417105
57.0	6.417181
58.0	6.417245
59.0	6.417299
60.0	6.417344
61.0	6.417383
62.0	6.417415
63.0	6.417443
64.0	6.417466
65.0	6.417486
66.0	6.417502
67.0	6.417516
68.0	6.417528
69.0	6.417538
70.0	6.417546
71.0	6.417553
72.0	6.417559
73.0	6.417564
74.0	6.417569
75.0	6.417572
76.0	6.417575
77.0	6.417578
78.0	6.41758
79.0	6.417582
80.0	6.417583
81.0	6.417585
82.0	6.417586
83.0	6.417587
84.0	6.417587
85.0	6.417588
86.0	6.417589
87.0	6.417589
88.0	6.41759
89.0	6.41759
90.0	6.41759
91.0	6.41759
92.0	6.417591
93.0	6.417591
94.0	6.417591
95.0	6.417591
96.0	6.417591
97.0	6.417591
98.0	6.417591
99.0	6.417591
100.0	6.417591

