## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/Context_Of_Mutations/FN30cat/SAM_Processing/Picard/Intermediates/Sorted/1R36C56Cdbbr418MN13__sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/Context_Of_Mutations/FN30cat/SAM_Processing/Picard/Intermediates/Deduplicated/1R36C56Cdbbr418MN13__deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/Context_Of_Mutations/FN30cat/SAM_Processing/Picard/Statistics/Deduplicated_BAM_Stats/1R36C56Cdbbr418MN13__deduplicated.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true TMP_DIR=[FN30CAT]    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Apr 13 15:25:34 CDT 2018

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
FN30CAT_1R36C56Cdbbr418MN13_	662279	84882457	1236540	4383127	305761	6599538	4965	0.079241	517546131

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000054
2.0	1.848834
3.0	2.569222
4.0	3.18064
5.0	3.699571
6.0	4.140005
7.0	4.513817
8.0	4.831084
9.0	5.100359
10.0	5.328902
11.0	5.522874
12.0	5.687505
13.0	5.827233
14.0	5.945824
15.0	6.046477
16.0	6.131904
17.0	6.20441
18.0	6.265947
19.0	6.318176
20.0	6.362505
21.0	6.400128
22.0	6.43206
23.0	6.459162
24.0	6.482164
25.0	6.501687
26.0	6.518257
27.0	6.53232
28.0	6.544256
29.0	6.554386
30.0	6.562984
31.0	6.570282
32.0	6.576475
33.0	6.581732
34.0	6.586194
35.0	6.58998
36.0	6.593194
37.0	6.595922
38.0	6.598237
39.0	6.600202
40.0	6.60187
41.0	6.603285
42.0	6.604486
43.0	6.605506
44.0	6.606371
45.0	6.607106
46.0	6.607729
47.0	6.608258
48.0	6.608707
49.0	6.609088
50.0	6.609412
51.0	6.609686
52.0	6.609919
53.0	6.610117
54.0	6.610285
55.0	6.610427
56.0	6.610548
57.0	6.610651
58.0	6.610738
59.0	6.610812
60.0	6.610875
61.0	6.610928
62.0	6.610973
63.0	6.611012
64.0	6.611044
65.0	6.611072
66.0	6.611095
67.0	6.611115
68.0	6.611132
69.0	6.611146
70.0	6.611159
71.0	6.611169
72.0	6.611178
73.0	6.611185
74.0	6.611191
75.0	6.611197
76.0	6.611201
77.0	6.611205
78.0	6.611208
79.0	6.611211
80.0	6.611214
81.0	6.611216
82.0	6.611217
83.0	6.611219
84.0	6.61122
85.0	6.611221
86.0	6.611222
87.0	6.611223
88.0	6.611223
89.0	6.611224
90.0	6.611224
91.0	6.611225
92.0	6.611225
93.0	6.611225
94.0	6.611225
95.0	6.611226
96.0	6.611226
97.0	6.611226
98.0	6.611226
99.0	6.611226
100.0	6.611226

