## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/Context_Of_Mutations/FN30cat/SAM_Processing/Picard/Intermediates/Sorted/FN0112885.02.06.03.M5__sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/Context_Of_Mutations/FN30cat/SAM_Processing/Picard/Intermediates/Deduplicated/FN0112885.02.06.03.M5__deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/Context_Of_Mutations/FN30cat/SAM_Processing/Picard/Statistics/Deduplicated_BAM_Stats/FN0112885.02.06.03.M5__deduplicated.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true TMP_DIR=[FN30CAT]    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Apr 21 15:26:33 CDT 2018

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
FN30CAT_FN0112885.02.06.03.M5_	2726197	206569922	2541678	121128341	1772392	43855459	87014	0.215173	415473739

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000325
2.0	1.60876
3.0	1.978832
4.0	2.203923
5.0	2.340832
6.0	2.424105
7.0	2.474755
8.0	2.505562
9.0	2.5243
10.0	2.535697
11.0	2.542629
12.0	2.546845
13.0	2.54941
14.0	2.55097
15.0	2.551919
16.0	2.552496
17.0	2.552847
18.0	2.55306
19.0	2.55319
20.0	2.553269
21.0	2.553317
22.0	2.553346
23.0	2.553364
24.0	2.553375
25.0	2.553381
26.0	2.553385
27.0	2.553388
28.0	2.553389
29.0	2.55339
30.0	2.553391
31.0	2.553391
32.0	2.553391
33.0	2.553391
34.0	2.553391
35.0	2.553392
36.0	2.553392
37.0	2.553392
38.0	2.553392
39.0	2.553392
40.0	2.553392
41.0	2.553392
42.0	2.553392
43.0	2.553392
44.0	2.553392
45.0	2.553392
46.0	2.553392
47.0	2.553392
48.0	2.553392
49.0	2.553392
50.0	2.553392
51.0	2.553392
52.0	2.553392
53.0	2.553392
54.0	2.553392
55.0	2.553392
56.0	2.553392
57.0	2.553392
58.0	2.553392
59.0	2.553392
60.0	2.553392
61.0	2.553392
62.0	2.553392
63.0	2.553392
64.0	2.553392
65.0	2.553392
66.0	2.553392
67.0	2.553392
68.0	2.553392
69.0	2.553392
70.0	2.553392
71.0	2.553392
72.0	2.553392
73.0	2.553392
74.0	2.553392
75.0	2.553392
76.0	2.553392
77.0	2.553392
78.0	2.553392
79.0	2.553392
80.0	2.553392
81.0	2.553392
82.0	2.553392
83.0	2.553392
84.0	2.553392
85.0	2.553392
86.0	2.553392
87.0	2.553392
88.0	2.553392
89.0	2.553392
90.0	2.553392
91.0	2.553392
92.0	2.553392
93.0	2.553392
94.0	2.553392
95.0	2.553392
96.0	2.553392
97.0	2.553392
98.0	2.553392
99.0	2.553392
100.0	2.553392

