## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/Context_Of_Mutations/FN30cat/SAM_Processing/Picard/Intermediates/Sorted/FN0164160.03.02.01.01.M6__sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/Context_Of_Mutations/FN30cat/SAM_Processing/Picard/Intermediates/Deduplicated/FN0164160.03.02.01.01.M6__deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/Context_Of_Mutations/FN30cat/SAM_Processing/Picard/Statistics/Deduplicated_BAM_Stats/FN0164160.03.02.01.01.M6__deduplicated.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true TMP_DIR=[FN30CAT]    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Apr 21 13:04:18 CDT 2018

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
FN30CAT_FN0164160.03.02.01.01.M6_	2363285	164037252	2202490	6633321	1370172	25343629	68776	0.157541	475676674

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000351
2.0	1.708926
3.0	2.210829
4.0	2.56634
5.0	2.818157
6.0	2.996526
7.0	3.12287
8.0	3.212362
9.0	3.275752
10.0	3.320653
11.0	3.352457
12.0	3.374985
13.0	3.390942
14.0	3.402245
15.0	3.410251
16.0	3.415922
17.0	3.419939
18.0	3.422784
19.0	3.4248
20.0	3.426227
21.0	3.427238
22.0	3.427955
23.0	3.428462
24.0	3.428821
25.0	3.429076
26.0	3.429256
27.0	3.429384
28.0	3.429474
29.0	3.429538
30.0	3.429584
31.0	3.429616
32.0	3.429639
33.0	3.429655
34.0	3.429666
35.0	3.429674
36.0	3.42968
37.0	3.429684
38.0	3.429687
39.0	3.429689
40.0	3.42969
41.0	3.429691
42.0	3.429692
43.0	3.429693
44.0	3.429693
45.0	3.429693
46.0	3.429693
47.0	3.429694
48.0	3.429694
49.0	3.429694
50.0	3.429694
51.0	3.429694
52.0	3.429694
53.0	3.429694
54.0	3.429694
55.0	3.429694
56.0	3.429694
57.0	3.429694
58.0	3.429694
59.0	3.429694
60.0	3.429694
61.0	3.429694
62.0	3.429694
63.0	3.429694
64.0	3.429694
65.0	3.429694
66.0	3.429694
67.0	3.429694
68.0	3.429694
69.0	3.429694
70.0	3.429694
71.0	3.429694
72.0	3.429694
73.0	3.429694
74.0	3.429694
75.0	3.429694
76.0	3.429694
77.0	3.429694
78.0	3.429694
79.0	3.429694
80.0	3.429694
81.0	3.429694
82.0	3.429694
83.0	3.429694
84.0	3.429694
85.0	3.429694
86.0	3.429694
87.0	3.429694
88.0	3.429694
89.0	3.429694
90.0	3.429694
91.0	3.429694
92.0	3.429694
93.0	3.429694
94.0	3.429694
95.0	3.429694
96.0	3.429694
97.0	3.429694
98.0	3.429694
99.0	3.429694
100.0	3.429694

