## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/Context_Of_Mutations/FN30cat/SAM_Processing/Picard/Intermediates/Sorted/FN0171501.01.02.M4__sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/Context_Of_Mutations/FN30cat/SAM_Processing/Picard/Intermediates/Deduplicated/FN0171501.01.02.M4__deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/Context_Of_Mutations/FN30cat/SAM_Processing/Picard/Statistics/Deduplicated_BAM_Stats/FN0171501.01.02.M4__deduplicated.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true TMP_DIR=[FN30CAT]    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Apr 21 12:15:40 CDT 2018

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
FN30CAT_FN0171501.01.02.M4_	2346218	163884436	1002782	4868126	1164639	14019428	46947	0.088465	905130588

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000261
2.0	1.834863
3.0	2.531242
4.0	3.112289
5.0	3.597105
6.0	4.001628
7.0	4.339156
8.0	4.620783
9.0	4.855768
10.0	5.051836
11.0	5.215432
12.0	5.351934
13.0	5.465829
14.0	5.560862
15.0	5.640155
16.0	5.706316
17.0	5.76152
18.0	5.807581
19.0	5.846013
20.0	5.878081
21.0	5.904838
22.0	5.927163
23.0	5.945791
24.0	5.961334
25.0	5.974302
26.0	5.985123
27.0	5.994152
28.0	6.001685
29.0	6.007971
30.0	6.013216
31.0	6.017592
32.0	6.021243
33.0	6.02429
34.0	6.026832
35.0	6.028953
36.0	6.030723
37.0	6.0322
38.0	6.033432
39.0	6.03446
40.0	6.035318
41.0	6.036033
42.0	6.036631
43.0	6.037129
44.0	6.037545
45.0	6.037892
46.0	6.038181
47.0	6.038423
48.0	6.038624
49.0	6.038792
50.0	6.038932
51.0	6.03905
52.0	6.039147
53.0	6.039229
54.0	6.039297
55.0	6.039353
56.0	6.039401
57.0	6.03944
58.0	6.039473
59.0	6.039501
60.0	6.039524
61.0	6.039543
62.0	6.039559
63.0	6.039572
64.0	6.039583
65.0	6.039593
66.0	6.0396
67.0	6.039607
68.0	6.039612
69.0	6.039617
70.0	6.03962
71.0	6.039623
72.0	6.039626
73.0	6.039628
74.0	6.03963
75.0	6.039632
76.0	6.039633
77.0	6.039634
78.0	6.039635
79.0	6.039636
80.0	6.039636
81.0	6.039637
82.0	6.039637
83.0	6.039637
84.0	6.039638
85.0	6.039638
86.0	6.039638
87.0	6.039638
88.0	6.039639
89.0	6.039639
90.0	6.039639
91.0	6.039639
92.0	6.039639
93.0	6.039639
94.0	6.039639
95.0	6.039639
96.0	6.039639
97.0	6.039639
98.0	6.039639
99.0	6.039639
100.0	6.039639

