## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/Context_Of_Mutations/FN30cat/SAM_Processing/Picard/Intermediates/Sorted/FN0170228.07.35.01.M5__sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/Context_Of_Mutations/FN30cat/SAM_Processing/Picard/Intermediates/Deduplicated/FN0170228.07.35.01.M5__deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/Context_Of_Mutations/FN30cat/SAM_Processing/Picard/Statistics/Deduplicated_BAM_Stats/FN0170228.07.35.01.M5__deduplicated.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true TMP_DIR=[FN30CAT]    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Apr 13 18:08:44 CDT 2018

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
FN30CAT_FN0170228.07.35.01.M5_	1650842	143731656	1781187	5354286	921745	19441518	60961	0.137678	483473030

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000364
2.0	1.743464
3.0	2.295459
4.0	2.705497
5.0	3.010085
6.0	3.236342
7.0	3.404412
8.0	3.529259
9.0	3.621999
10.0	3.690889
11.0	3.742062
12.0	3.780075
13.0	3.808312
14.0	3.829288
15.0	3.844869
16.0	3.856443
17.0	3.865041
18.0	3.871427
19.0	3.876171
20.0	3.879695
21.0	3.882313
22.0	3.884258
23.0	3.885702
24.0	3.886775
25.0	3.887572
26.0	3.888164
27.0	3.888604
28.0	3.888931
29.0	3.889173
30.0	3.889354
31.0	3.889488
32.0	3.889587
33.0	3.889661
34.0	3.889716
35.0	3.889757
36.0	3.889787
37.0	3.889809
38.0	3.889826
39.0	3.889839
40.0	3.889848
41.0	3.889855
42.0	3.88986
43.0	3.889864
44.0	3.889866
45.0	3.889868
46.0	3.88987
47.0	3.889871
48.0	3.889872
49.0	3.889873
50.0	3.889873
51.0	3.889873
52.0	3.889874
53.0	3.889874
54.0	3.889874
55.0	3.889874
56.0	3.889874
57.0	3.889874
58.0	3.889874
59.0	3.889874
60.0	3.889874
61.0	3.889874
62.0	3.889874
63.0	3.889874
64.0	3.889874
65.0	3.889874
66.0	3.889874
67.0	3.889874
68.0	3.889874
69.0	3.889874
70.0	3.889874
71.0	3.889874
72.0	3.889874
73.0	3.889874
74.0	3.889874
75.0	3.889874
76.0	3.889874
77.0	3.889874
78.0	3.889874
79.0	3.889874
80.0	3.889874
81.0	3.889874
82.0	3.889874
83.0	3.889874
84.0	3.889874
85.0	3.889874
86.0	3.889874
87.0	3.889874
88.0	3.889874
89.0	3.889874
90.0	3.889874
91.0	3.889874
92.0	3.889874
93.0	3.889874
94.0	3.889874
95.0	3.889874
96.0	3.889874
97.0	3.889874
98.0	3.889874
99.0	3.889874
100.0	3.889874

