## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/Context_Of_Mutations/FN30cat/SAM_Processing/Picard/Intermediates/Sorted/FN0175501.x2.02.01.M5__sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/Context_Of_Mutations/FN30cat/SAM_Processing/Picard/Intermediates/Deduplicated/FN0175501.x2.02.01.M5__deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/Context_Of_Mutations/FN30cat/SAM_Processing/Picard/Statistics/Deduplicated_BAM_Stats/FN0175501.x2.02.01.M5__deduplicated.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true TMP_DIR=[FN30CAT]    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Apr 14 03:15:46 CDT 2018

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
FN30CAT_FN0175501.x2.02.01.M5_	1685731	160013132	1077660	4471653	940731	16079167	64984	0.102884	744516842

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000364
2.0	1.807262
3.0	2.45811
4.0	2.983086
5.0	3.406534
6.0	3.748089
7.0	4.023589
8.0	4.245808
9.0	4.425051
10.0	4.569629
11.0	4.686247
12.0	4.780311
13.0	4.856183
14.0	4.917382
15.0	4.966746
16.0	5.006562
17.0	5.038679
18.0	5.064584
19.0	5.085479
20.0	5.102333
21.0	5.115928
22.0	5.126894
23.0	5.135738
24.0	5.142873
25.0	5.148627
26.0	5.153269
27.0	5.157013
28.0	5.160033
29.0	5.162469
30.0	5.164433
31.0	5.166018
32.0	5.167296
33.0	5.168327
34.0	5.169159
35.0	5.16983
36.0	5.170371
37.0	5.170808
38.0	5.17116
39.0	5.171444
40.0	5.171673
41.0	5.171857
42.0	5.172006
43.0	5.172127
44.0	5.172224
45.0	5.172302
46.0	5.172365
47.0	5.172416
48.0	5.172457
49.0	5.17249
50.0	5.172517
51.0	5.172538
52.0	5.172555
53.0	5.172569
54.0	5.172581
55.0	5.17259
56.0	5.172597
57.0	5.172603
58.0	5.172608
59.0	5.172612
60.0	5.172615
61.0	5.172617
62.0	5.172619
63.0	5.172621
64.0	5.172622
65.0	5.172623
66.0	5.172624
67.0	5.172625
68.0	5.172626
69.0	5.172626
70.0	5.172626
71.0	5.172627
72.0	5.172627
73.0	5.172627
74.0	5.172627
75.0	5.172627
76.0	5.172627
77.0	5.172628
78.0	5.172628
79.0	5.172628
80.0	5.172628
81.0	5.172628
82.0	5.172628
83.0	5.172628
84.0	5.172628
85.0	5.172628
86.0	5.172628
87.0	5.172628
88.0	5.172628
89.0	5.172628
90.0	5.172628
91.0	5.172628
92.0	5.172628
93.0	5.172628
94.0	5.172628
95.0	5.172628
96.0	5.172628
97.0	5.172628
98.0	5.172628
99.0	5.172628
100.0	5.172628

